Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,30000.0,-22731.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2012-01-01,2740887.0,-26847.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
14,2012-01-01,2081465.0,-26847.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
14,2013-01-01,1563595.0,-19120.0,0.0,0.0,0.0,0.0,0.0,659157.0,0.0,7430.0
15,2013-01-01,533662.0,-19120.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
15,2014-01-01,48356.0,-51060.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
16,2014-01-01,0.0,-51060.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
16,2015-01-01,238959.0,-17076.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
18,2016-01-01,50000.0,-14961.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
18,2017-01-01,557244.0,-16316.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,7430.0
