Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-87854.0,6191143.0,0.0,13296085.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,-657395.0,5787063.0,0.0,12216350.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-657395.0,5787063.0,0.0,12216350.0,0.0,0.0,0.0,0.0,0.0,3000.0
14,2013-01-01,-3356578.0,5508370.0,0.0,12745045.0,0.0,0.0,0.0,0.0,0.0,3000.0
15,2013-01-01,-3356578.0,5508370.0,0.0,12745045.0,0.0,0.0,0.0,0.0,0.0,3000.0
15,2014-01-01,-1726699.0,5439728.0,0.0,10842977.0,0.0,0.0,0.0,0.0,0.0,3000.0
18,2016-01-01,11124021.0,0.0,3768968.0,0.0,0.0,10.0,0.0,0.0,0.0,3000.0
18,2017-01-01,-1121193.0,0.0,3430801.0,0.0,0.0,9.0,0.0,0.0,0.0,3000.0
19,2017-01-01,-1121194.0,0.0,3430800.0,0.0,0.0,9.0,0.0,0.0,0.0,3000.0
19,2018-01-01,-834129.0,0.0,3860634.0,0.0,0.0,9.0,0.0,0.0,0.0,3000.0
