Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,400000.0,0.0,8851977.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0
13,2012-01-01,41823.0,0.0,7794970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,-55524.0,0.0,7794970.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
14,2013-01-01,-303310.0,0.0,5468215.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
15,2013-01-01,-303310.0,0.0,5468215.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
15,2014-01-01,141726.0,0.0,4836006.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
16,2014-01-01,141726.0,0.0,5016006.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
16,2015-01-01,910740.0,0.0,3643247.0,0.0,0.0,0.0,0.0,200000.0,0.0,9220.0
17,2015-01-01,910740.0,0.0,3643247.0,0.0,0.0,10.0,0.0,200000.0,0.0,9370.0
17,2016-01-01,-93952.0,0.0,135705.0,0.0,0.0,1.0,0.0,0.0,0.0,9370.0
18,2016-01-01,-93952.0,0.0,135705.0,0.0,0.0,1.0,0.0,200000.0,0.0,9370.0
18,2017-01-01,-64098.0,0.0,152195.0,0.0,0.0,1.0,0.0,0.0,0.0,9370.0
19,2017-01-01,-64098.0,0.0,152195.0,0.0,0.0,1.0,0.0,200000.0,0.0,9370.0
19,2018-01-01,-105811.0,0.0,96746.0,0.0,0.0,1.0,0.0,0.0,0.0,9370.0
