Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,186794.0,0.0,50240.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
15,2014-01-01,166352.0,0.0,56318.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
16,2014-01-01,66223.0,0.0,56318.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
16,2015-01-01,13227.0,0.0,95344.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
17,2015-01-01,13227.0,0.0,95344.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
17,2016-01-01,514396.0,0.0,93334.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
18,2016-01-01,-77418.0,0.0,93334.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
18,2017-01-01,447830.0,0.0,98768.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
19,2017-01-01,447830.0,0.0,98768.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
19,2018-01-01,497252.0,0.0,108770.0,0.0,0.0,0.0,0.0,0.0,0.0,8723.0
