Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-07-01,131000.0,0.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,8270.0
14,2013-07-01,265846.0,0.0,448958.0,0.0,0.0,0.0,0.0,0.0,0.0,8270.0
15,2013-07-01,266000.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
15,2014-07-01,366668.0,0.0,355579.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
16,2014-07-01,366668.0,0.0,355579.0,0.0,0.0,1.0,0.0,0.0,0.0,8000.0
16,2015-07-01,-2829.0,0.0,275796.0,0.0,0.0,1.0,0.0,0.0,0.0,8000.0
17,2015-07-01,-2829.0,0.0,275796.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
17,2016-07-01,649080.0,0.0,335547.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
18,2016-07-01,649080.0,0.0,335547.0,0.0,0.0,1.0,0.0,0.0,0.0,8000.0
18,2017-07-01,360878.0,0.0,326382.0,0.0,0.0,1.0,0.0,0.0,0.0,8000.0
