Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,76515.0,0.0,-8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2013-01-01,332655.0,0.0,-11125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2013-01-01,332655.0,-11125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
15,2014-01-01,454081.0,-10745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
16,2014-01-01,454081.0,-10745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
16,2015-01-01,-93665.0,-13125.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,4070.0
17,2015-01-01,-93665.0,0.0,0.0,-77167.0,0.0,0.0,0.0,0.0,0.0,4070.0
17,2016-01-01,33422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
19,2017-01-01,1928955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
19,2018-01-01,15126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0
