Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,478000.0,0.0,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,96600.0,0.0,659563.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0
14,2012-01-01,97000.0,0.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.0
14,2013-01-01,98400.0,0.0,428550.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
15,2013-01-01,98400.0,0.0,428549.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
15,2014-01-01,-125930.0,0.0,-23643.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
16,2014-01-01,99800.0,0.0,-23643.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
16,2015-01-01,-5947172.0,0.0,461203.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
17,2015-01-01,0.0,0.0,461203.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
17,2016-01-01,745559.0,0.0,708897.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
18,2016-01-01,8069.0,0.0,708897.0,0.0,0.0,0.0,0.0,125000.0,0.0,8700.0
18,2017-01-01,629415.0,0.0,783526.0,0.0,0.0,0.0,0.0,1250000.0,0.0,8700.0
19,2017-01-01,86839.0,0.0,783526.0,0.0,0.0,0.0,0.0,1250000.0,0.0,8700.0
19,2018-01-01,530063.0,0.0,784849.0,0.0,0.0,0.0,0.0,1250000.0,0.0,8700.0
