Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-6881.0,0.0,-33234.0,0.0,0.0,0.0,0.0,268500.0,0.0,0.0
13,2012-01-01,16786.0,0.0,-3752.0,0.0,0.0,0.0,0.0,268500.0,0.0,0.0
14,2012-01-01,16786.0,0.0,-3752.0,0.0,0.0,0.0,0.0,268500.0,0.0,7660.0
14,2013-01-01,-54379.0,0.0,-71709.0,0.0,0.0,0.0,0.0,723022.0,0.0,7660.0
15,2013-01-01,-54379.0,0.0,-71709.0,0.0,0.0,0.0,0.0,268500.0,0.0,7660.0
15,2014-01-01,-15376.0,0.0,-23903.0,0.0,0.0,0.0,0.0,268500.0,0.0,7660.0
16,2014-01-01,-15376.0,0.0,-23903.0,0.0,0.0,0.0,0.0,268500.0,0.0,7660.0
16,2015-01-01,4441.0,0.0,-6274.0,0.0,0.0,0.0,0.0,268500.0,0.0,7660.0
17,2015-01-01,4441.0,0.0,-6274.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0
17,2016-01-01,-56321.0,0.0,-67758.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0
19,2017-01-01,-6639.0,0.0,-11018.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0
19,2018-01-01,-15404.0,0.0,-18328.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0
