Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,-212005.0,-4334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,36000.0,-5285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,36000.0,-5285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
14,2013-01-01,26000.0,-4349.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
15,2013-01-01,26000.0,-4349.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
15,2014-01-01,14800.0,-5677.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
16,2014-01-01,14800.0,-5677.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
16,2015-01-01,37000.0,-8767.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660 Skanderborg
17,2015-01-01,72951.0,0.0,-8768.0,0.0,0.0,0.0,0.0,125000.0,0.0,8660.0
17,2016-01-01,13714.0,0.0,-7978.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.0
18,2016-01-01,13714.0,0.0,-7978.0,0.0,0.0,0.0,0.0,125000.0,0.0,8660.0
18,2017-01-01,71486.0,0.0,-7803.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.0
19,2017-01-01,0.0,0.0,-7803.0,0.0,0.0,0.0,0.0,125000.0,0.0,8660.0
19,2018-01-01,208488.0,0.0,-7416.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.0
