Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,2013-01-01,69384.0,1292639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0
15,2014-01-01,653030.0,2541412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0
16,2014-01-01,653030.0,2541412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0
16,2015-01-01,1357366.0,4299293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0
17,2015-01-01,1357366.0,4299293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0
17,2016-01-01,416314.0,4235170.0,0.0,0.0,0.0,0.0,0.0,390039.0,0.0,4684.0
18,2016-01-01,0.0,0.0,4218712.0,0.0,0.0,0.0,0.0,0.0,0.0,4684  Holmegaard
18,2017-01-01,250000.0,0.0,3850971.0,0.0,0.0,0.0,0.0,0.0,0.0,4684  Holmegaard
19,2017-01-01,250000.0,0.0,3850968.0,0.0,0.0,0.0,0.0,0.0,0.0,4684  Holmegaard
19,2018-01-01,300000.0,0.0,3555997.0,0.0,0.0,0.0,0.0,0.0,0.0,4684  Holmegaard
