Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,669661.0,0.0,3378726.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0
13,2012-01-01,106704.0,0.0,4231529.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0
14,2012-01-01,106704.0,0.0,4231529.0,0.0,0.0,0.0,0.0,600000.0,0.0,8940.0
14,2013-01-01,311408.0,0.0,3438075.0,0.0,0.0,0.0,0.0,2924725.0,0.0,8940.0
15,2013-01-01,311408.0,0.0,3438075.0,0.0,0.0,0.0,0.0,600000.0,0.0,8940.0
15,2014-01-01,1706676.0,0.0,4679152.0,0.0,0.0,0.0,0.0,3212829.0,0.0,8940.0
16,2014-01-01,1706676.0,0.0,4679152.0,0.0,0.0,0.0,0.0,600000.0,0.0,8940.0
16,2015-01-01,1152802.0,0.0,4282239.0,0.0,0.0,0.0,0.0,732814.0,0.0,8940.0
17,2015-01-01,1152802.0,0.0,2885871.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
17,2016-01-01,-456707.0,0.0,1267987.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
18,2016-01-01,-1256707.0,0.0,1295326.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
18,2017-01-01,676638.0,0.0,2841653.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
19,2017-01-01,676638.0,0.0,2841653.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
19,2018-01-01,494513.0,0.0,2379986.0,0.0,0.0,2.0,0.0,732814.0,0.0,8940.0
