entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DifferenceBetweenRevaluatedPropertyPlantAndEquipmentAndPropertyPlantAndEquipmentIfThereHadNotBeenNoRevaluation,DividendPaid,ExplanationOfNotDisclosingCashFlowsStatements,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,InvestmentInPropertyPlantAndEquipment,NameOfAuditFirm,TypeOfAuditorAssistance,AdjustmentsOfHedgingInstruments,EquityTransfersToReserves,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,DividendIncomeRelatedToInvestments,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,NameAndSurnameOfMemberOfSupervisoryBoard,GrossResult,ResultsFromNetFinancials,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio
44831317,2016-04-02,2017-04-01,c177,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,30000000.0,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2016-04-02,2017-04-01,c185,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,3053241.0,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2016-04-02,2017-04-01,c195,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,-13682974.0,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2016-04-02,2017-04-01,c687,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,19370267.0,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,1187757.0,-840.0,42.0,1532982.0,2499102.0,22689655.0,80.8,37300872.0,9958728.0,82231.0,101554.0,1866224.0,22090166.0,12112115.0,10.5,12.2,334874.0,2719899.0,20488557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2017-04-01,2017-04-01,c172,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,202680701.0,42557513.0,5000000.0,403832.0,163827947.0,1678261.0,47615074.0,23480394.0,202680701.0,33293352.0,50512582.0,26029536.0,24483046.0,24448972.0,97980290.0,6277998.0,780553.0,22309053.0,47467708.0,30000000.0,5559402.0,5559402.0,10031520.0,50397534.0,78151415.0,278998.0,33293352.0,850272.0,12356955.0,14527824.0,3382789.0,910982.0,12897145.0,9960650.0,13134582.0,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2017-04-02,2017-04-02,c226,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2017-04-02,2017-04-02,c232,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,278998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2017-04-02,2017-04-02,c235,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,50397534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44831317,2017-04-02,2017-04-02,c253,,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2I4LzgxLzY0LzE1MzctNGUwNy04N2ZjLTlkYjllYTJjZGY3MQ.pdf,http://regnskaber.virk.dk/71313844/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2I0L2YzL2E5L2Y3ZTUtNGM5ZC1iZmMzLThjYTVjOTdjYmNmNA.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viborg,8800.0,18.0,Lundborgvej,6933 KibÃ¦k,Ãsterbro 9,DK-7400 Herning,Birk Centerpark 30,To the Shareholder of Danfloor A/S,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 1 April 2018 and of the results of the Company's operations for the financial year 2 April 2017  - 1 April 2018.,2018-06-11,1973-05-09,2018-08-31,State Authorised Public Accountant,22403868.0,-30000000.0,"With reference to Section 86(4) of the Danish Financial Statements Act, the company has not prepared a cash flow statement.",20222670.0,44831317.0,20222670.0,mne23302,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of Danfloor A/S for the financial year 2 April 2017  - 1 April 2018.,"Consolidated financial statements have not been prepared because the group fulfils the exemption provisions of section 112 of the Danish Financial Statements Act on sub-groups. The company is included in the consolidated financial statements of Ulster Carpet Mills (Holdings) Limited, Portadown, Northern Ireland.",Ãrsrapport,0.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Steen Pedersen,Nicholas David George Coburn,Jesper KrÃ¸jgaard Jensen,Nordea,Dahl advokatfirma,Danfloor A/S,BDO Statsautoriseret revisionsaktieselskab,KibÃ¦k,2016-04-02,2017-04-01,,We recommend the Annual Report be approved at the Annual General Meeting.,KibÃ¦k,2018-04-01,2017-04-02,2018-06-11,Herning,Chairman,urn:ofk:oid:26090975,indberetninger-20180424,2.3630342,44831317,AWWtnY9t5OzuYdPkEmX2,2018-09-06T06:42:03.253Z,2018-09-06T06:41:45.481Z,regnskab,0.0,,2018-04-01,2017-04-02,X18-AW-35-VX,2018-09-06T06:41:46.251Z,,,,,,,,,,,,,,,,,,,,,,,,78151415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
