entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContractWorkInProgress,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfUncertaintiesRelatingToGoingConcern,EmployeeBenefitsExpense,Equity,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,FixturesFittingsToolsAndEquipment,Goodwill,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PlantAndMachinery,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,Revenue,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,StatementByExecutiveAndSupervisoryBoards,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret
35465707,2013-08-20,2014-12-31,c0,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,193494.0,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2013-08-20,2014-12-31,c1,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2013-08-20,2014-12-31,c2,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2013-08-20,2014-12-31,c3,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,0.0,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2013-08-20,2014-12-31,c4,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,0.0,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2013-08-20,2014-12-31,c5,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,193494.0,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
35465707,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzYyL2JiLzYxL2M0MjAtNDAyMC1hYjQ3LWYxMWVlYTQ0YmU5Yw.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzFlL2Y3L2Q5LzQ3NWUtNDA4Ni1hMjFmLWQyYWY1NzMzMGM4OA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2Q0LzAxL2Q1L2VhYWEtNDc2Yi1iY2QzLTUxYWFmZDViYzg2Yg.xml,Danmark,DK,KÃ¸benhavn,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,HÃ¸jager 1,6454.0,6454.0,Regnskabsklasse B,0.0,80000.0,6454.0,2015-05-31,2015-05-15,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">da selskabet er ny etableret er der brugt store belÃ¸b til markedsfÃ¸ring samt konfigurering og systemtilpasning til markedet. Det forventes at der indenfor kort tidshorisont skeÂ en re etablering af egenkapitalen ved egen drift og overskud.</p>",0.0,-113494.0,-208794.0,193494.0,0.0,0.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,6454.0,119948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,-896.0,0.0,Ballerup,0.0,,193494.0,193494.0,0.0,0.0,0.0,0.0,2014-12-31,2013-08-20,-193494.0,-15300.0,0.0,0.0,119948.0,0.0,119767.0,0.0,0.0,0.0,0.0,1077.0,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Regnskabet er i henhold til vores forventninger og budgetter som forventet, idet Ã¥ret har vÃ¦ret investerings- og system tilpasnings periode.</p>",0.0,25101616.0,DirektÃ¸r,Bestyrelsesformand,Ingen bistand,urn:ofk:oid:5551919,indberetninger-20180424,2.59278,35465707.0,,2018-03-30T22:15:39.651Z,2015-06-18T09:43:06.771Z,regnskab,0.0,,2014-12-31,2013-08-20,X15-AD-85-MS,2015-06-18T09:43:06.880Z
