Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
16,502953.0,0.0,-16920.0,0.0,1017953.0,0.0,470580.0,557953.0,0.0,2630.0
17,0.0,0.0,-16920.0,0.0,0.0,0.0,470580.0,0.0,0.0,2630.0
18,-39338.0,-16838.0,0.0,0.0,925580.0,0.0,920580.0,448742.0,0.0,2630.0
19,-21684.0,-21625.0,0.0,0.0,917455.0,0.0,917455.0,427058.0,0.0,2630.0
