Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,1795.0,9310.0,0.0,0.0,22313.0,0.0,19059.0,3957.0,4185.0,0.0
13,1423.0,9691.0,0.0,0.0,23764.0,0.0,20148.0,5380.0,4247.0,9850  Hirtshals
14,449000.0,8792000.0,0.0,0.0,33428000.0,0.0,29563000.0,5629000.0,5349000.0,9850  Hirtshals
15,2563000.0,13083000.0,0.0,0.0,33869000.0,0.0,30340000.0,8192000.0,8351000.0,9850  Hirtshals
16,52000.0,12994000.0,0.0,0.0,36593000.0,0.0,31391000.0,10506000.0,7170000.0,9850 Hirtshals
17,1000000.0,0.0,21966510.0,0.0,55130280.0,0.0,0.0,18170581.0,10534172.0,9850 Hirtshals
18,4000000.0,0.0,29914552.0,0.0,65895853.0,11.0,0.0,29661599.0,10789621.0,9850 Hirtshals
