Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,-498273.0,0.0,0.0,0.0,4334303.0,0.0,2278841.0,3826803.0,0.0,0.0
14,307440.0,0.0,0.0,0.0,4649609.0,0.0,2974995.0,4037643.0,0.0,9330  Dronninglund
15,137536.0,0.0,0.0,0.0,4086079.0,0.0,4086079.0,4078579.0,0.0,9330  Dronninglund
16,214878.0,0.0,0.0,0.0,4228906.0,0.0,4228906.0,4195057.0,0.0,9330 Dronninglund
17,172193.0,0.0,-23750.0,0.0,4322466.0,0.0,0.0,4267450.0,0.0,9330 Dronninglund
18,77378.0,0.0,-4883.0,0.0,4266444.0,1.0,0.0,4243628.0,0.0,9330 Dronninglund
19,141322.0,0.0,20721.0,0.0,4384046.0,1.0,0.0,4281549.0,0.0,9330 Dronninglund
