Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,300000.0,0.0,2623195.0,0.0,1515424.0,0.0,1233746.0,657250.0,54991.0,1174.0
15,4838.0,0.0,2685009.0,0.0,1085858.0,0.0,807122.0,200000.0,60328.0,1174.0
16,0.0,0.0,2674632.0,0.0,1224245.0,0.0,967575.0,200000.0,59932.0,1174.0
