Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,8375453.0,0.0,21636243.0,0.0,10408087.0,8856481.0,2517330.0,3450 AllerÃ¸d
14,0.0,0.0,6315738.0,0.0,18479209.0,0.0,8850148.0,6536382.0,1904694.0,3450 AllerÃ¸d
15,0.0,0.0,10101413.0,0.0,16967059.0,0.0,9047228.0,6373870.0,1727490.0,3450 AllerÃ¸d
16,0.0,0.0,9731236.0,0.0,12774952.0,0.0,6608404.0,5497207.0,2147999.0,3450 AllerÃ¸d
17,-840.0,0.0,8320.0,0.0,11717.0,0.0,6481.0,4656.0,1526.0,3450.0
18,630.0,0.0,9927.0,0.0,11277.0,0.0,7383.0,5287.0,1906.0,3450.0
19,728.0,0.0,9298.0,0.0,10920.0,0.0,8039.0,6015.0,2238.0,3450.0
