Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,-22229.0,-21395.0,0.0,0.0,826605.0,0.0,14105.0,777771.0,0.0,2820.0
15,-22.0,0.0,-21.0,0.0,827.0,0.0,14.0,778.0,0.0,2820.0
16,-20.0,0.0,-17.0,0.0,830.0,0.0,17.0,758.0,0.0,2820.0
17,-44.0,0.0,-17.0,0.0,1566.0,0.0,3.0,714.0,0.0,2820.0
