Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,17000000.0,93527000.0,101870000.0,0.0,181226000.0,94.0,75078000.0,1000000.0,34644000.0,8722.0
15,22918000.0,0.0,108547000.0,0.0,184364000.0,99.0,74090000.0,73278000.0,34695000.0,8722.0
16,24908000.0,0.0,116952000.0,0.0,186353000.0,101.0,81948000.0,78279000.0,39535000.0,8722.0
17,25710000.0,122758000.0,0.0,321165000.0,195775000.0,105.0,80760000.0,82258000.0,37338000.0,8722.0
18,31348000.0,136056000.0,0.0,334607000.0,199040000.0,114.0,89584000.0,91894000.0,39300000.0,8722.0
19,27511000.0,132071000.0,0.0,326030000.0,211199000.0,117.0,91190000.0,91721000.0,40703000.0,8722.0
