Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,56000.0,0.0,533000.0,0.0,1103000.0,0.0,614000.0,181000.0,564000.0,0.0
14,30000.0,0.0,385000.0,0.0,1302000.0,0.0,692000.0,293000.0,540000.0,2100.0
19,79000.0,0.0,745000.0,0.0,1414000.0,0.0,819000.0,429000.0,733000.0,2100.0
19,79000.0,0.0,745000.0,0.0,1414000.0,0.0,819000.0,429000.0,733000.0,2100.0
