Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,1393473.0,0.0,9207525.0,10480445.0,158827068.0,0.0,10236721.0,29849247.0,0.0,0.0
14,2716495.0,0.0,9364669.0,10613496.0,148758063.0,0.0,69945.0,32565742.0,0.0,0.0
16,7684708.0,0.0,0.0,11057900.0,131957325.0,0.0,1157325.0,27082699.0,0.0,1620.0
17,7850403.0,15328219.0,0.0,11163896.0,139253776.0,0.0,1253776.0,34933101.0,0.0,1620.0
18,7385297.0,0.0,9784217.0,0.0,145353351.0,0.0,753351.0,500000.0,0.0,1552.0
19,21981099.0,0.0,10443174.0,0.0,169232327.0,0.0,2532327.0,64299497.0,0.0,1552.0
