Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,-2877.0,0.0,0.0,0.0,47123.0,0.0,0.0,47123.0,0.0,7680.0
16,-2877.0,0.0,0.0,0.0,47123.0,0.0,0.0,47123.0,0.0,7680.0
17,1583.0,0.0,-905.0,0.0,49751.0,0.0,245.0,48706.0,0.0,7680.0
18,2706.0,0.0,0.0,0.0,54898.0,0.0,2686.0,51412.0,0.0,7680.0
19,-11283.0,0.0,0.0,0.0,43615.0,0.0,2686.0,40129.0,0.0,7680.0
