Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,265601.0,375738.0,0.0,0.0,1209232.0,0.0,1209232.0,1000490.0,0.0,3210.0
16,216686.0,343336.0,0.0,0.0,1488922.0,0.0,1488922.0,1217176.0,0.0,3210.0
17,69371.0,222860.0,0.0,0.0,1449829.0,1.0,1449829.0,1286547.0,0.0,1118.0
