Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,96600.0,0.0,625.0,0.0,1482136.0,0.0,282536.0,-1465730.0,0.0,0.0
14,-96600.0,0.0,-656.0,0.0,1488435.0,0.0,288835.0,1469804.0,0.0,0.0
15,-98400.0,0.0,-774.0,0.0,1435109.0,0.0,235509.0,1428404.0,0.0,0.0
16,-99800.0,0.0,-625.0,0.0,1094952.0,0.0,196911.0,1088295.0,0.0,0.0
17,77551.0,0.0,-625.0,0.0,1073328.0,0.0,182490.0,1066046.0,0.0,0.0
18,59616.0,0.0,-625.0,0.0,1031705.0,0.0,155885.0,125000.0,0.0,7100.0
