Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,366780.0,0.0,1476355.0,0.0,2670547.0,0.0,2625564.0,866780.0,714913.0,0.0
14,367000.0,0.0,1476000.0,0.0,2671000.0,0.0,2626000.0,867000.0,715000.0,5220.0
15,21000.0,0.0,1688000.0,0.0,2189000.0,0.0,2096000.0,888000.0,730000.0,5220.0
16,-356573.0,0.0,991673.0,0.0,1738511.0,0.0,0.0,531102.0,0.0,0.0
17,-109949.0,0.0,1629816.0,0.0,3070249.0,0.0,0.0,421153.0,0.0,0.0
18,27466.0,0.0,1743078.0,0.0,3376532.0,0.0,0.0,448619.0,0.0,0.0
19,-127557.0,0.0,1768370.0,0.0,3076722.0,0.0,0.0,571062.0,0.0,0.0
