Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,-115807.0,-25795.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,6000.0
15,-115807.0,-25795.0,0.0,0.0,0.0,0.0,0.0,-15807.0,0.0,6000.0
16,15990.0,16075.0,0.0,0.0,183.0,0.0,183.0,183.0,0.0,6000.0
19,37656.0,0.0,321812.0,0.0,9152434.0,0.0,2353445.0,69736.0,0.0,6000.0
