Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,991541.0,-27872.0,0.0,0.0,49149129.0,0.0,4726543.0,33989879.0,0.0,0.0
15,1058296.0,-72319.0,0.0,0.0,49202224.0,0.0,4705957.0,34274724.0,0.0,7600.0
16,1074339.0,-27257.0,0.0,0.0,49276563.0,0.0,4798489.0,34349063.0,0.0,7600.0
17,-371430.0,-90164.0,0.0,0.0,48065942.0,0.0,4748229.0,32977633.0,0.0,7600.0
18,-46510.0,-151862.0,0.0,0.0,47885873.0,0.0,4782959.0,32931123.0,0.0,7600.0
