Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,0.0,0.0,0.0,0.0,462500.0,0.0,92500.0,50000.0,0.0,7673.0
16,11126.0,0.0,87951.0,0.0,257207.0,0.0,17207.0,61126.0,0.0,7673.0
17,82893.0,0.0,298024.0,0.0,930892.0,0.0,750892.0,245219.0,0.0,7673.0
18,-389386.0,0.0,708235.0,0.0,1167836.0,0.0,982836.0,636805.0,0.0,0.0
19,157399.0,0.0,411491.0,0.0,2077645.0,0.0,1967645.0,796604.0,0.0,0.0
