Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8270.0,297975.0,0.0,611680.0,177399.0,0.0,116472.0,85186.0,0.0,8752.0
15,8270.0,297975.0,0.0,611680.0,177399.0,0.0,116472.0,85186.0,0.0,8752.0
16,56370.0,382260.0,0.0,916667.0,381303.0,0.0,170438.0,141556.0,0.0,8752.0
17,79680.0,945369.0,0.0,1617926.0,824999.0,0.0,481626.0,221236.0,0.0,8752.0
18,84614.0,1687554.0,0.0,2639014.0,1333909.0,0.0,707104.0,305850.0,0.0,8752.0
19,-234372.0,1337975.0,0.0,2133492.0,1334827.0,0.0,601231.0,71478.0,0.0,8752.0
