Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,500000.0,0.0,-118000.0,0.0,13044000.0,0.0,9373000.0,12483000.0,0.0,0.0
13,598000.0,0.0,-101000.0,0.0,13262000.0,0.0,9562000.0,12581000.0,0.0,0.0
14,500000.0,0.0,-98000.0,0.0,13904000.0,0.0,10201000.0,13112000.0,0.0,2820.0
15,200000.0,0.0,-141000.0,0.0,13704000.0,0.0,9947000.0,13183000.0,0.0,2820.0
16,200000.0,0.0,-124000.0,0.0,14145000.0,0.0,10851000.0,13420000.0,0.0,2820.0
17,7042.0,0.0,-105520.0,0.0,13623511.0,2.0,10146729.0,13125123.0,0.0,2820.0
18,7619.0,0.0,-91649.0,0.0,13859735.0,2.0,10375334.0,13306957.0,0.0,2820.0
19,2788.0,0.0,-109251.0,0.0,13403815.0,2.0,9916626.0,13212249.0,0.0,2820.0
