Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,-39231.0,0.0,-50948.0,0.0,116113.0,0.0,116113.0,115458.0,0.0,0.0
14,-47685.0,-63626.0,0.0,0.0,72773.0,0.0,72773.0,67773.0,0.0,9500  Hobro
15,12881.0,12839.0,0.0,0.0,96107.0,0.0,96107.0,80654.0,0.0,9500  Hobro
17,52158.0,0.0,121801.0,0.0,965282.0,0.0,0.0,120985.0,0.0,9500 Hobro
18,43697.0,0.0,105501.0,0.0,689891.0,1.0,0.0,164682.0,0.0,9500 Hobro
