Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,1200000.0,0.0,0.0,0.0,13655438.0,0.0,14820.0,13098648.0,0.0,0.0
14,2000000.0,-6250.0,0.0,0.0,14961059.0,0.0,214306.0,14182422.0,0.0,8660.0
15,400000.0,-12750.0,0.0,0.0,15097798.0,0.0,204493.0,9464778.0,0.0,8660.0
16,4000000.0,-15523.0,0.0,0.0,9761982.0,0.0,215865.0,9060157.0,0.0,8660.0
17,0.0,-9851.0,0.0,0.0,9946637.0,0.0,225316.0,9206266.0,0.0,8660.0
18,2000000.0,-10725.0,0.0,0.0,11535995.0,0.0,599209.0,11107835.0,0.0,8660.0
19,800000.0,-9125.0,0.0,0.0,10605937.0,0.0,852186.0,10312995.0,0.0,8660.0
