Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,187.0,74510.0,0.0,56670.0,163589.0,0.0,163589.0,133318.0,0.0,8220.0
16,6628.0,56670.0,0.0,56670.0,178274.0,0.0,178274.0,139947.0,0.0,8220.0
17,-1591.0,227950.0,0.0,227950.0,188429.0,0.0,174902.0,138356.0,0.0,8220.0
18,-19592.0,251381.0,0.0,251381.0,169668.0,0.0,159554.0,118763.0,0.0,8220.0
19,-214.0,166395.0,0.0,166395.0,149908.0,0.0,143207.0,118549.0,0.0,8220.0
