Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,1268220.0,-20287.0,0.0,0.0,8245577.0,0.0,4512908.0,8196440.0,0.0,0.0
14,231490.0,-9750.0,0.0,0.0,8369712.0,0.0,5890281.0,8331335.0,0.0,0.0
15,99000.0,-11000.0,0.0,0.0,9004000.0,0.0,3993000.0,7680000.0,0.0,4640.0
16,100000.0,-17000.0,0.0,0.0,7693000.0,0.0,859000.0,7505000.0,0.0,4640.0
18,104000.0,393000.0,0.0,0.0,7185000.0,2.0,266000.0,7053000.0,0.0,4640.0
19,105000.0,606000.0,0.0,0.0,6694000.0,2.0,123000.0,6428000.0,0.0,4640.0
