Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
12,-68015.0,0.0,-7944.0,0.0,355555.0,0.0,355555.0,323405.0,0.0,0.0
13,86096.0,0.0,6851.0,0.0,194009.0,0.0,194009.0,-189009.0,0.0,0.0
14,97524.0,0.0,15820.0,0.0,265805.0,0.0,265805.0,238233.0,0.0,8680.0
15,233221.0,0.0,-8320.0,0.0,487339.0,0.0,487339.0,423154.0,0.0,8680.0
