Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,16990.0,16990.0,0.0,0.0,250000.0,0.0,0.0,33010.0,0.0,9000.0
16,-16990.0,16990.0,0.0,0.0,250000.0,0.0,0.0,33010.0,0.0,9000.0
17,-29672.0,12763.0,0.0,56800.0,2432106.0,0.0,11562.0,3338.0,0.0,9000.0
19,-227852.0,-23563.0,0.0,7000.0,12537908.0,0.0,75828.0,-224514.0,0.0,9000.0
