Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
15,921428.0,-155870.0,0.0,0.0,18868233.0,0.0,18762233.0,75000.0,0.0,2860.0
16,300000.0,0.0,0.0,0.0,18868233.0,0.0,18762233.0,18340003.0,0.0,2860 SÃ¸borg
17,300000.0,0.0,0.0,0.0,20365304.0,0.0,20282033.0,19601913.0,0.0,2860 SÃ¸borg
18,400000.0,0.0,0.0,0.0,21064146.0,0.0,20994670.0,18976487.0,0.0,2860 SÃ¸borg
