entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfUncertaintiesRelatingToGoingConcern,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
20649070,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",0.0,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,7581.0,Herning,2015-07-01,2016-06-30,-7581.0,-7581.0,0.0,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,,
20649070,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,-7581.0,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,,
20649070,2016-06-30,2016-06-30,c7,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,0.0,0.0,125000.0,0.0,-57075.0,0.0,57075.0,57075.0,-182075.0,57075.0,,
20649070,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",0.0,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,9817.0,Herning,2015-07-01,2016-06-30,-9817.0,-9817.0,0.0,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,,
20649070,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,98727558.0,Revisionsfirmaet Tommy Larsen v/Tommy Larsen
20649070,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,,
20649070,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,-9817.0,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,,,,,,,,,,,,
20649070,2017-06-30,2017-06-30,c6,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzg3LzA0L2ZmL2M4MzctNDhkMS1iM2ZmLTQ2ZDMzZmYzY2IxZQ.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2RkLzRkL2EwLzlhYTgtNGYyYy04MDc2LTU4MWFlMGIyOWU5NQ.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzBlLzU3L2JjL2JmYTQtNDNmNS1hZDAyLTMxNDljNzlhNmUxNw.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-27,2017-11-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Karen Krog Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,revisionsfirmaet tommy larsen,,Herning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-27,Thorsager,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24794600,indberetninger-20180424,2.5927877,20649070.0,,2018-03-28T01:00:38.544Z,2017-12-05T15:33:17.198Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-66-RB,2017-12-05T15:33:17.494Z,0.0,0.0,125000.0,0.0,-66892.0,0.0,66892.0,66892.0,-191892.0,66892.0,,
