entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfUncertaintiesRelatingToGoingConcern,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
20649070,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",0.0,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,9817.0,Herning,2016-07-01,2017-06-30,-9817.0,-9817.0,0.0,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,0.0,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,,
20649070,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,-9817.0,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,,
20649070,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,0.0,0.0,125000.0,0.0,-66892.0,0.0,66892.0,66892.0,-191892.0,66892.0,,
20649070,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",0.0,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,11738.0,Herning,2016-07-01,2017-06-30,-11738.0,-11738.0,0.0,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,0.0,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,,
20649070,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,98727558.0,Revisionsfirmaet Tommy Larsen v/Tommy Larsen
20649070,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,,
20649070,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,98727558.0,Revisionsfirmaet Tommy Larsen v/Tommy Larsen
20649070,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,-11738.0,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,,,,,,,,,,,,
20649070,2018-06-30,2018-06-30,c7,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzJhL2FjL2YyL2ExZjMtNDVkYS1iZWI0LWVmYmYyZGYwYWMxYw.xhtml,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzczL2M5LzM4LzI2NjEtNGRiZC05NzU3LWNiNDQ4ZTczNWE2Yw.pdf,http://regnskaber.virk.dk/07094602/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzliLzZkLzU0L2U2NWItNDcxMi05YWI1LTQ2MzM3OWZmMTRiNA.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Herning,7400.0,"11, 6 tv",HerregÃ¥rdsparken,8410 RÃ¸nde,Thorsgade 46,Til den daglige ledelse i DME-Ejendomme ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-08-15,2018-08-15,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har tabt over halvdelen af anpartskapitalen. Det er dog ledelsens klare forventning, at kapitalen vil blive reetableret i lÃ¸bet af 1-2 Ã¥r via selskabets indtjening.</p>",,20649070.0,mne730,1003735822.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i Ã¥rets lÃ¸b</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Mads Jensen,Karen Krog Jensen,DME - EJENDOMME ApS,Revisionsfirmaet Tommy Larsen,,Herning,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-08-15,Thorsager,,35820985.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26032859,indberetninger-20180424,2.5954017999999994,20649070.0,AWVBU16lKQjPMJ1Huq8Q,2018-08-16T06:02:30.346Z,2018-08-16T06:01:45.661Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AU-85-JY,2018-08-16T06:01:46.150Z,0.0,0.0,125000.0,0.0,-78630.0,0.0,78630.0,78630.0,-203630.0,78630.0,,
