entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepositsShorttermLiabilitiesOtherThanProvisions,DisclosureOfContingentLiabilities,DisclosureOfDeferredTaxAssetsAndLiabilities,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables
33070330,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",23034.0,1896.0,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,21138.0,2055.0,KÃ¸benhavn,2014-01-01,2014-12-31,-159.0,-159.0,1896.0,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,,,,,,,,,,,,,,,,,
33070330,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,KÃ¸benhavn,2014-01-01,2014-12-31,-159.0,,,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,,,,,,,,,,,,,,,,,
33070330,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,526124.0,178600.0,15545.0,184783.0,6183.0,-128638.0,526124.0,654762.0,341341.0,341341.0,341341.0,202959.0,-144183.0,654762.0,186237.0,6183.0,12012.0
33070330,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",222820.0,214416.0,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,8404.0,2888.0,KÃ¸benhavn,2014-01-01,2014-12-31,211528.0,211528.0,214416.0,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,,,,,,,,,,,,,,,,,
33070330,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,,,,,,,,,,,,,,,,,
33070330,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,KÃ¸benhavn,2014-01-01,2014-12-31,211528.0,,,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,,,,,,,,,,,,,,,,,
33070330,2015-12-31,2015-12-31,c5,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2U0LzkwLzI4LzYwOGEtNDczZi1hZTkzLTY0Njc3OTVmOWNhNA.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Y5LzUxL2FmL2IyNGYtNDUwMS1hNTdlLTg1ZmE4ODVmMWJiZg.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2M4L2IxL2JlLzY5YmEtNDA0ZC04NWViLWFiYjAwNGUwMDFkZA.xml,true,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nordeq Management, Nyhavn 16, 3.",Regnskabsklasse B,2016-06-21,2016-06-21,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22750899,indberetninger-20180424,2.5948195,33070330.0,,2018-03-29T12:55:00.851Z,2016-06-21T12:53:01.088Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-10-GN,2016-06-21T12:53:01.235Z,719888.0,114150.0,16347.0,120777.0,6627.0,331866.0,719888.0,388022.0,599111.0,599111.0,599111.0,197271.0,315519.0,388022.0,189126.0,6627.0,1625.0
