entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepositsShorttermLiabilitiesOtherThanProvisions,DisclosureOfContingentLiabilities,DisclosureOfDeferredTaxAssetsAndLiabilities,ExtraordinaryProfitLossBeforeTax,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermDebtToBanks,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables
33070330,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",-1141435.0,-1110712.0,-1145445.0,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,34733.0,2385.0,6395.0,2013-01-01,2013-12-31,-1141435.0,-1141435.0,-1145445.0,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,,,,,,,,,,,,,,,,,
33070330,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,6395.0,2013-01-01,2013-12-31,-1141435.0,,,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,,,,,,,,,,,,,,,,,
33070330,2013-12-31,2013-12-31,c6,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,6395.0,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,251234.0,0.0,16193.0,0.0,0.0,-127831.0,251234.0,379065.0,251234.0,251234.0,251234.0,202359.0,-144024.0,379065.0,162680.0,0.0,10015.0
33070330,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",-159.0,23034.0,1896.0,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,21138.0,2055.0,6395.0,2013-01-01,2013-12-31,-159.0,-159.0,1896.0,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,,,,,,,,,,,,,,,,,
33070330,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,6395.0,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,,,,,,,,,,,,,,,,,
33070330,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,6395.0,2013-01-01,2013-12-31,-159.0,,,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,,,,,,,,,,,,,,,,,
33070330,2014-12-31,2014-12-31,c5,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzdkL2NmL2E2L2E5OWEtNDQwOS1iZTE2LWM0MDY3OThhZGQxZg.xhtml,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2JkLzdhL2I2L2FiZDEtNGJmNS05MzMxLTQ2MDdlOTg5ZDcyMQ.pdf,http://regnskaber.virk.dk/03307033/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2QzL2Q1L2JiL2YzZTgtNGNiMC04NzE1LTljNWJjMmEzYTg0NQ.xml,KÃ¸benhavn K,1051.0,"16, 3 th",Nyhavn,1051 KÃ¸benhavn K,"Nyhavn 16, 3.",Regnskabsklasse B,2015-06-30,253554.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, udover hvad der fÃ¸lger af den ordinÃ¦re drift.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er et investeringsselskab i henhold til dansk selskabsskattelovÂ  Â§ 3, 1, 17, og derfor er der ingen skat eller udskudt skat beregnet.</p>",,,,33070330.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Neil Smith,Neil Gordon Smith,ABC CAPITAL HOLDINGS LTD ApS,Neil Smith,,,6395.0,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,4011.0,0.0,Revision er fravalgt igen for det kommende regnskabsÃ¥r.,Ingen bistand,urn:ofk:oid:5618988,indberetninger-20180424,2.5949402000000004,33070330.0,,2018-03-31T03:17:15.618Z,2015-06-30T11:34:24.014Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-83-RU,2015-06-30T11:34:24.194Z,526124.0,178600.0,15545.0,184783.0,6183.0,-128638.0,526124.0,654762.0,341341.0,341341.0,341341.0,202959.0,-144183.0,654762.0,186237.0,6183.0,12012.0
