cvr,dates 
31154197,20150105
30550137,20150105,20151130
31418992,20150105
32145795,20150105,20151202
32364802,20150105,20151218
32778046,20150105,20151202
27505430,20150105,20151203
15849894,20150106
14416935,20150106,20151214
20050470,20150106
20959983,20150106
26930057,20150106
33966989,20150106
34585016,20150106
25117417,20150106,20151223
35477497,20150106,20151220
35471634,20150106
27656293,20150106
28155581,20150106
29200408,20150106
30192850,20150106,20151203
30922891,20150106
19641376,20150106,20151216
31778786,20150106,20151216
31746256,20150106,20151124
21814490,20150106
12121199,20150106
26091454,20150106,20151201
33371179,20150106,20151209
34608482,20150106
32339964,20150106,20151208
25187229,20150106,20151221
35657614,20150106,20151210
35637249,20150106,20151119
26996937,20150106
50355810,20150106
25395360,20150106
32062504,20150106
70496356,20150106
31629039,20150106
30806883,20150106
10288096,20150106
26467608,20150106
33369026,20150106,20151209
27029833,20150106,20151022
33878362,20150106
12172516,20150106,20151218
34206538,20150106
34229996,20150106,20151214
32349099,20150106,20150603
35240497,20150106,20151221
35532617,20150106,20151104
86141019,20150106,20151216
35669817,20150106
20456086,20150106
25811941,20150106
20833343,20150106
34579695,20150106,20151208
34699003,20150106,20151024
27450865,20150106
25493052,20150106
27656234,20150106
12485239,20150106
19359433,20150106,20151203
31746221,20150106,20151219
26631459,20150106
27116485,20150106
34609136,20150106,20150910
35141146,20150106
25399978,20150106
25823362,20150106
29620032,20150106
30078306,20150106,20151211
30003225,20150106
31059011,20150106
31061180,20150106
31426685,20150106
32102786,20150106,20151216
14729089,20150106
21274070,20150106
33644450,20150106
35410333,20150106,20151022
28334222,20150106
29320969,20150106
29844895,20150106,20151221
30203690,20150106
31186269,20150106
18886049,20150106
18973707,20150106,20151208
32653995,20150106,20151216
30576357,20150106,20151207
15994541,20150106,20151203
20047879,20150106
33493320,20150106,20151210
21726079,20150106
34481687,20150106
28100469,20150106,20151218
28854765,20150106
29411581,20150106,20151212
30527992,20150106
31066476,20150106
31059062,20150106
32764797,20150106
33064845,20150106
27118860,20150106
25734882,20150106
28508875,20150106
29819440,20150106
30519345,20150106,20151211
31471621,20150106
31756952,20150106,20151211
32145108,20150106,20151127
32790267,20150106,20150922
10484146,20150106
17478648,20150106
20343591,20150106
35415106,20150106
10017769,20150106,20151202
35824685,20150106
35824677,20150106
25845870,20150106
29167842,20150106,20151216
58868728,20150106,20150208,20150520,20150828,20151218
19641309,20150106
32056245,20150106,20151123
31260140,20150106,20151216
31577675,20150106,20151217
18480190,20150106
19788741,20150106
33154860,20150106
21114391,20150106
32330894,20150106,20151126
34724326,20150106
25471199,20150106
28489730,20150106,20151130
29529892,20150106
29389446,20150106,20151030
32076084,20150106,20151220
26249953,20150106
20354682,20150106
33080867,20150106,20151218
33959346,20150106,20150911
27353150,20150106,20151125
35414878,20150106
71621111,20150106
31086388,20150106
29305919,20150106,20151023
26447224,20150106,20151218
34898499,20150106,20151202
35240535,20150106,20151221
54075618,20150106
29217831,20150106
30985885,20150106,20151216
32559905,20150106
32887066,20150106,20151209
13136092,20150106
11969437,20150106
20045272,20150106,20151218
20026936,20150106
34700265,20150106
87872114,20150106,20151209
28131879,20150106
25767977,20150106
29927170,20150106,20151109
30175859,20150106
33078056,20150106,20151218
30588193,20150106
30518373,20150106
31281652,20150106
75388713,20150106,20151218
32663273,20150106
26079209,20150106
20594608,20150106
33363192,20150106,20151207
26843170,20150106,20151216
35204148,20150106,20151027
25070739,20150106,20150115
35050817,20150106
25653718,20150106,20151210
36021438,20150106,20151125
35892680,20150106
26801575,20150106
25141695,20150106
28097492,20150106
29521794,20150106,20151215
10798590,20150106
83913916,20150106
29927006,20150106,20151109
30900685,20150106
31254272,20150106
31177901,20150106
31598923,20150106
33509243,20150106,20151217
35479562,20150106,20151214
27505686,20150106
36021284,20150106
28117426,20150106
29196168,20150106
28718454,20150106
63665010,20150106
32663877,20150106
26998212,20150106,20151130
29919046,20150106
30236327,20150106,20151211
30614275,20150106
31846765,20150106
32778496,20150106,20151207
25093305,20150106
33502850,20150106
34491542,20150106,20151208
32317421,20150106
24256782,20150106,20150512,20150617,20150911,20151217
26683041,20150106
34579660,20150106,20151208
27373291,20150106
27656242,20150106
33750889,20150106
30919629,20150106
10750385,20150106
33073143,20150106
33495013,20150106,20151202
27958664,20150106
28100388,20150106
42537314,20150106
29539685,20150106,20150911
31170400,20150106,20151216
17930745,20150106,20151210
31502268,20150106,20151215
19527247,20150106,20151222
30508351,20150106
32830471,20150106
56437711,20150106
35524142,20150106
27982212,20150106,20151216
28097344,20150106
28100116,20150106
29939748,20150106
30496752,20150106
31190940,20150106
31618630,20150106
28347588,20150106,20151221
28099010,20150106,20150831
16217646,20150106,20151112
26340470,20150106
73136717,20150106,20151215
28317336,20150106
29633878,20150106,20150709
30834798,20150106
30803248,20150106
30911873,20150106,20151125
31086396,20150106
32076076,20150106,20151220
26749247,20150106
33966938,20150106
34491984,20150106,20151208
25447557,20150106
28965648,20150106,20151221
78085711,20150106
30236319,20150106,20151211
32096158,20150106
32828469,20150106,20151202
26068371,20150106,20150923
26035945,20150106,20151217
26456940,20150106
34230943,20150106
27771920,20150106,20151222
28506767,20150106
30573234,20150106
20940409,20150106,20151215
32886507,20150106,20151218
26489164,20150106,20151229
33886187,20150106,20151216
34597820,20150106,20151130
35255869,20150106
35382976,20150106,20151215
10023769,20150106
26993520,20150106
25687485,20150106,20151218
30703782,20150106
17263838,20150106
32102484,20150106
27058922,20150106,20151021
64119818,20150106,20151217
15200774,20150106
34492026,20150106,20151208
35208356,20150106
14220496,20150106
33509944,20150106
34575479,20150106,20151208
10056012,20150106
29844801,20150106,20151221
29928452,20150106
30246667,20150106
30616316,20150106
19403742,20150106
35055088,20150106,20151015
67303628,20150106
17337904,20150106
34204772,20150106,20150911
25094522,20150106
25577876,20150106
25212959,20150106
29916101,20150106
32310125,20150106
30704932,20150106
30834127,20150106
31167256,20150106
31598931,20150106
80898428,20150106,20151223
31770580,20150106
31938252,20150106
70188228,20150106
25289803,20150106,20151210
75393415,20150106
26386381,20150106
33591977,20150106
21397946,20150106,20151209
34577196,20150106,20151208
35037462,20150106,20151229
35045589,20150106
25083040,20150106,20151214
26993202,20150106
28317247,20150106
32663893,20150106
14820787,20150106
17319809,20150106
31274729,20150106
31591384,20150106,20151214
31591961,20150106,20151221
32776272,20150106
13858535,20150106,20151210
20586303,20150106
20888377,20150106,20151022
21503231,20150106
35482962,20150106
29533040,20150106
30081226,20150106
14126694,20150106
31081157,20150106
19264637,20150106,20151216
50365328,20150106
20677384,20150106,20151207
27586007,20150106,20151221
28697139,20150106
15108002,20150106
31272688,20150106,20151124
32475795,20150106,20151130
26571804,20150106
26887755,20150106
34204748,20150106,20150911
34577242,20150106
28316577,20150106
31086361,20150106
32320090,20150106,20150619
10861497,20150106
26030234,20150106,20151211
19742695,20150106,20151218
21273996,20150106
35205330,20150106
35487530,20150106,20151216
27707637,20150106,20151220
32272754,20150106
30588169,20150106
16963682,20150106
34724318,20150106
27306233,20150106
35525483,20150106
29133980,20150106,20151218
11573347,20150106
30345622,20150106
33162553,20150106,20151204
31166489,20150106
53263011,20150106
27121977,20150106
33363176,20150106,20151207
33247699,20150106,20151229
27029841,20150106,20151022
27242774,20150106
24227340,20150106,20151218
87499715,20150106
35253343,20150106
34705097,20150106
32092799,20150106
27089585,20150106,20151214
15928298,20150106
35030115,20150106
25382811,20150106
29634149,20150106,20150709
30831993,20150106,20151125
31369363,20150106,20151203
17948598,20150106,20151217
25949293,20150106
25989821,20150106
33247648,20150106,20151229
34230986,20150106
44658011,20150106
30079566,20150106,20151211
31591783,20150106,20151221
32563996,20150106,20151201
32884989,20150106,20151218
28697236,20150106
33263546,20150107
27283721,20150107,20151221
35466606,20150107,20151112
35466126,20150107
31053218,20150107
32081665,20150107
31071097,20150107
49846711,20150107,20151214
26748615,20150107
35405089,20150107,20151221
29824347,20150107
12286597,20150107
31767326,20150107
21256900,20150107,20151222
27227295,20150107
10011531,20150107
24204235,20150107
36397829,20150107,20151217
35856080,20150107
28113447,20150107
28965745,20150107
29623090,20150107
13236399,20150107
13126488,20150107
30801733,20150107
31063833,20150107
32056091,20150107,20151221
87290115,20150107
53283519,20150107,20151222
10094429,20150107
34049637,20150107,20151218
35024778,20150107,20151211
35041176,20150107
25600568,20150107
28656831,20150107
31767350,20150107
32073182,20150107
31486564,20150107,20151127
17555804,20150107
33600151,20150107,20151207
27328709,20150107
34801355,20150107
58734810,20150107,20151222
31484421,20150107
31628024,20150107,20151028
14758593,20150107,20151222
15179805,20150107
33376731,20150107
34457816,20150107,20151211
30273753,20150107
30818229,20150107,20151218
32300944,20150107
32834817,20150107
87670414,20150107,20151223
32302807,20150107
28680414,20150107
28506090,20150107
28506007,20150107
29423830,20150107
30574966,20150107
31361389,20150107
25147766,20150107
28327188,20150107,20151215
29623171,20150107
34701075,20150107
32888631,20150107
32889050,20150107,20151221
11154786,20150107
26471192,20150107
33643365,20150107
33755244,20150107
21534587,20150107
27130844,20150107,20151221
24220214,20150107
35056653,20150107
28278489,20150107
28296002,20150107
29769443,20150107,20151217
27967779,20150107
33266707,20150107
33946112,20150107
10138353,20150107
35386149,20150107
35824839,20150107
35681884,20150107
28117531,20150107,20151218
28118740,20150107
29182841,20150107,20151123
10764734,20150107,20151223
29817189,20150107
29208565,20150107
21817880,20150107
30815440,20150107,20151222
30823230,20150107
26840996,20150107
33772300,20150107,20151130
26990882,20150107
46114817,20150107,20151113
28842600,20150107,20151227
28989024,20150107
28659970,20150107,20151215
30075137,20150107
13134278,20150107
10682789,20150107
11125794,20150107,20151125
20436085,20150107
32303226,20150107,20151217
33377975,20150107
26876362,20150107
26998042,20150107
27979394,20150107,20151130
13237476,20150107
30817443,20150107,20151222
31753724,20150107
32947174,20150107
26044243,20150107
21169978,20150107
33388748,20150107
25437063,20150107
21803006,20150107
16563579,20150107,20151130
81244618,20150107
15369736,20150107
33377606,20150107
27077897,20150107,20151217
34893101,20150107,20151216
35029982,20150107,20151214
28117434,20150107
29621055,20150107
58101613,20150107,20151216
88248228,20150107
32056067,20150107,20151221
32363083,20150107
33039530,20150107,20151129
27154328,20150107
34205795,20150107
35405127,20150107,20151221
28281315,20150107
32087906,20150107
30348184,20150107
31486939,20150107,20151204
31421004,20150107,20151028
27223850,20150107
26535840,20150107
33046200,20150107
83084316,20150107
27328482,20150107
35822348,20150107
42217611,20150107
29791996,20150107,20151104
29692181,20150107,20151206
30909380,20150107
32096123,20150107
35514457,20150107
73421810,20150107
33496346,20150107,20151221
27088554,20150107
27092241,20150107
27328520,20150107
27674976,20150107
27656447,20150107
28117493,20150107,20151218
28113412,20150107
28506139,20150107
29448728,20150107
29769664,20150107,20151217
32567983,20150107
59654411,20150107
16173193,20150107,20151222
18004070,20150107
10079810,20150107
27244106,20150107
10208270,20150107
30349725,20150107
30922778,20150107,20151130
29819467,20150107
30735803,20150107
30598407,20150107
31062381,20150107
31063825,20150107
31875617,20150107
20646330,20150107
35249508,20150107
25144252,20150107
21072443,20150107
24218384,20150107,20151218
34705569,20150107,20151130
34591601,20150107
24224996,20150107
27651364,20150107,20151112
29182892,20150107,20151123
30346777,20150107
31947855,20150107,20151227
32774822,20150107,20151221
76874417,20150107
77514112,20150107
21005541,20150107
24223663,20150107
32339131,20150107,20151221
36021667,20150107,20151013
29621470,20150107,20151218
30192729,20150107,20151225
34487308,20150107,20151216
29429235,20150107
77933018,20150107
33154224,20150107
26900247,20150107
33502079,20150107,20151221
25214161,20150107
29447500,20150107
29769478,20150107,20151217
32272797,20150107,20151222
32141552,20150107
32073093,20150107
32160298,20150107
10472946,20150107,20151214
18425432,20150107,20151222
33367813,20150107,20151228
33648634,20150107
29823782,20150107,20151216
35416722,20150107
25567951,20150107,20151221
28316100,20150107
29635994,20150107
28662246,20150107,20151208
29802874,20150107
12667892,20150107
19762637,20150107
33078455,20150107
21758736,20150107
34058040,20150107
35388834,20150107,20151221
28495366,20150107,20151221
29616345,20150107
29919739,20150107
34891680,20150107
26694027,20150107
10131731,20150107
26285550,20150107
27930190,20150107,20151207
28479522,20150107
28489234,20150107
29314284,20150107
27967086,20150107
29805636,20150107
30813936,20150107
32100767,20150107
32934196,20150107
25676815,20150107
30526295,20150107
33069499,20150107
33377673,20150107,20151221
34688192,20150107
27363210,20150107
27664822,20150107
25819330,20150107
83170115,20150107,20151125
30067649,20150107
26535549,20150107
33365497,20150107
25613805,20150107
10421845,20150107
30351363,20150107
31368227,20150107
31361400,20150107
25965574,20150107
33263597,20150107
28975414,20150107
31746744,20150107
31605245,20150107,20151221
10512077,20150107
15172649,20150107
14985891,20150107,20151216
26092868,20150107
26257379,20150107,20151222
33395264,20150107
33256647,20150107,20151130
26375142,20150107,20151207
26162432,20150107,20151221
10398975,20150107
10493242,20150107,20151223
10330998,20150107
67097912,20150107,20151223
26610222,20150107,20151221
33263570,20150107
33266227,20150107
33588976,20150107
83082828,20150107
25589297,20150107,20151130
73421918,20150107
28331428,20150107
28298218,20150107
10242592,20150107,20151221
32073190,20150107
12968140,20150107
31968712,20150107
34477698,20150107,20151221
29509891,20150107,20151221
29633517,20150107
34891729,20150107
31746248,20150107
32837948,20150107
16571733,20150107
33266162,20150107
34092702,20150107,20151215
35236376,20150107,20151130
28288166,20150107
28712332,20150107
28693044,20150107
81081417,20150107
20947373,20150107,20151215
26676746,20150107
26676770,20150107,20151216
34471649,20150107
35386351,20150107,20151221
27492002,20150107,20151214
29621020,20150107,20151218
31882559,20150107
32785573,20150107
15048182,20150107,20151130
27289665,20150107
64103318,20150107,20151221
33068956,20150107
33362005,20150107
33871651,20150107
32298400,20150107
25439686,20150107
28327218,20150107,20151215
28975430,20150107
31286875,20150107
32834590,20150107
16498998,20150108
20017880,20150108,20151222
82572414,20150108
32302238,20150108
34205353,20150108
34580553,20150108,20151130
35480617,20150108,20151207
35817085,20150108
25487877,20150108
87510212,20150108,20151210
25849655,20150108
29835829,20150108,20151217
31420350,20150108
31774098,20150108
32442196,20150108,20151215
19218236,20150108
19189333,20150108
33159978,20150108,20151216
26727790,20150108,20151221
64521314,20150108,20151027
34904448,20150108
32328385,20150108,20150911
26997305,20150108,20151008
28497210,20150108
28670753,20150108,20151222
33593163,20150108
30705955,20150108
30528883,20150108,20151218
29522839,20150108,20151214
17609009,20150108,20151221
34059780,20150108
34718547,20150108
35211683,20150108
35478345,20150108,20151117
35483438,20150108,20151218
27726518,20150108
28134878,20150108
29636478,20150108,20151218
29614474,20150108
28669569,20150108
30920511,20150108
31172497,20150108,20151213
31764831,20150108
32828361,20150108
25391799,20150108
27618111,20150108,20150817
30587162,20150108
30589548,20150108
31067626,20150108,20151202
31420148,20150108
31940877,20150108
31937787,20150108
16315206,20150108
33074379,20150108
27037380,20150108
33876556,20150108
34451451,20150108
28128061,20150108
28128126,20150108
30574206,20150108
32095534,20150108,20151203
32146767,20150108
32786219,20150108
32945643,20150108
14252746,20150108
14178597,20150108
24162419,20150108
33646690,20150108,20151112
34485739,20150108
35391908,20150108,20151217
26997275,20150108,20151127
29147566,20150108
29142424,20150108,20151220
29202486,20150108,20150928
30570375,20150108
30569830,20150108,20151218
30574214,20150108
31187923,20150108,20151223
31269113,20150108
31579198,20150108
36134313,20150108
31773482,20150108
32280293,20150108
32890059,20150108
81604118,20150108
18016206,20150108,20151217
26159083,20150108,20151204
33643160,20150108
34604061,20150108
25993497,20150108
33153937,20150108
32310419,20150108
34482802,20150108
34698899,20150108
36021578,20150108,20151005
84872210,20150108,20151218
30739450,20150108
31474884,20150108,20151218
67143817,20150108,20151203
17107089,20150108
33864663,20150108
35032576,20150108,20151130
35032908,20150108,20151130
28717466,20150108,20151223
30485262,20150108,20151217
89490812,20150108,20151210
31285550,20150108,20151221
31579376,20150108
31884802,20150108
35037926,20150108,20151130
35046046,20150108,20151123
35048731,20150108
35404562,20150108
27429998,20150108
25648994,20150108,20150122,20151215
27726526,20150108
27921639,20150108,20151217
28334354,20150108,20151210
29212562,20150108
30589890,20150108,20151216
32448232,20150108,20151130
15131233,20150108
69704913,20150108
27354793,20150108
34883912,20150108,20151029
27420206,20150108
35680519,20150108
25470664,20150108,20151216
28329652,20150108
29835837,20150108,20151217
27337945,20150108
33063911,20150108
33639155,20150108,20151104
26922879,20150108,20151013
34049645,20150108
34205167,20150108
35028234,20150108,20151210
27366686,20150108
35055525,20150108,20151129
35054774,20150108,20151129
35670386,20150108
25397320,20150108
27659063,20150108,20151203
29796971,20150108
32666183,20150108
66945413,20150108
26619653,20150108
70998211,20150108
31610583,20150108
20100044,20150108
33149972,20150108
34073597,20150108
34604541,20150108,20151130
27337988,20150108
48279414,20150108,20151202
15552832,20150108
15920688,20150108,20151221
16166030,20150108
33352948,20150108,20151123
34219265,20150108,20151219
34212465,20150108
34592772,20150108
28510896,20150108
29241422,20150108
10315077,20150108,20151218
30199693,20150108,20151216
30206665,20150108,20150326,20151126
40336613,20150108,20151217
19195589,20150108
19020940,20150108
31629179,20150108
32060730,20150108,20151203
26059704,20150108
26571480,20150108
