cvr,dates 
31279054,20190102
31413753,20190102
28108044,20190102
29196605,20190102,20191030
34213011,20190102
35523073,20190102
20345799,20190102
87507211,20190102
38634887,20190102
37366730,20190102
31782821,20190102
26860202,20190102
33577931,20190102
37472190,20190102
28505140,20190102
35837469,20190102
38827545,20190102
38788078,20190102
38390724,20190102
38423037,20190102
35043020,20190102
36024496,20190102
35632697,20190102
37809020,20190102
37101427,20190102
36024372,20190102
30592689,20190102
18356473,20190102
38331302,20190102
38487523,20190102
35385878,20190102
35408304,20190102
37435988,20190102
33504233,20190102
25512448,20190102
26428327,20190102
26995973,20190102
16396273,20190102
38670670,20190102
38631896,20190102,20191007
36718390,20190102
35862501,20190102
37529044,20190102
36533250,20190102,20191027
10153565,20190102
32365345,20190102
38431838,20190102
31182182,20190102
31169364,20190102
35847243,20190102
26120543,20190102
38198467,20190102
18851644,20190102
38523740,20190102
36055545,20190102
28478895,20190102
37450758,20190102
37585335,20190102
36550562,20190102
38827553,20190102
26148758,20190102
38966510,20190102
35246177,20190102
32841104,20190102
34706255,20190102
37838020,20190102
28290888,20190102
38432990,20190102,20190418
27161219,20190102
28856148,20190102
33574371,20190102
26086175,20190102
36700378,20190102
11888186,20190102,20190708
29322260,20190102
73195918,20190102
10002427,20190102
17983148,20190102
35866426,20190102
31596440,20190102
41115815,20190102
36684933,20190102
36068825,20190102
36431156,20190102
38188577,20190102
37701947,20190102
36714581,20190102
33752830,20190102
34617619,20190102,20190731
37435384,20190102
32077781,20190102
37582719,20190102
38430920,20190102
37942316,20190102
33772335,20190102
37066311,20190102
38282956,20190102
31880211,20190102
38785281,20190102
36902663,20190102
28296002,20190102
37874426,20190102
35032304,20190102
29513058,20190102
21489492,20190102
10129265,20190102
36025697,20190102
34206562,20190102
34726876,20190102
54855117,20190102
37990132,20190102
27912338,20190102
66523713,20190102
38479768,20190102
29198632,20190102
26890063,20190102,20191115
25664078,20190102
36439033,20190102
39685787,20190102
28858191,20190102
66718514,20190102
37459631,20190102
36450320,20190102
27728405,20190102
26159776,20190102
33753276,20190102
36707844,20190102
32275281,20190102
35246916,20190102
19757188,20190102
38109197,20190102
38355295,20190102
28100116,20190102
29847835,20190102
17263838,20190102
30238249,20190102
29532842,20190102
27380441,20190102
38170872,20190102
36034580,20190102,20190116
21514500,20190102
31161029,20190102
14406484,20190102
34487022,20190102
39156458,20190102
31424666,20190102
36705566,20190102
32568580,20190102
25106253,20190102
32336604,20190102
29206996,20190102
87703517,20190102
35205527,20190102
33034067,20190102
38608525,20190102
32312292,20190102
38327003,20190102,20191023
26528674,20190102
16963682,20190102
37854565,20190102
36440465,20190102
31412560,20190102
36917938,20190102
20975377,20190102,20191111
14035370,20190102
35479538,20190102
31945755,20190102
73045215,20190102
28501374,20190102
27272959,20190102
32828329,20190102
34891818,20190102
66090116,20190102
34049637,20190102
36477369,20190102
36688874,20190102
25565614,20190102
37855804,20190102
26609836,20190102
19169979,20190102,20191107
32087973,20190102
14505202,20190102
35838090,20190102
30812743,20190102
36969865,20190102
36903120,20190102
35227741,20190102
32335837,20190102
35476741,20190102,20191030
33868448,20190102
29404704,20190102
20409584,20190102
33387385,20190102
31474582,20190102
33261497,20190102
25213513,20190102
35031669,20190102
37634352,20190102
39191393,20190102
71308219,20190102
34212422,20190102
37880019,20190102
35640134,20190102
31936829,20190102
31424445,20190102
27509576,20190102
25053265,20190102
38569872,20190102
31877873,20190102
33512503,20190102
38327623,20190102
31063388,20190102
34464812,20190102
37862258,20190102
34886180,20190102
36455764,20190102
30565088,20190102,20191107
30355652,20190102
30833961,20190102,20191107
24257231,20190102
29789584,20190102
36913479,20190102
37749478,20190102
29617147,20190102
27928862,20190102
36949929,20190102
34483973,20190102
38320866,20190102,20191003
75233515,20190102
38299328,20190102
10821002,20190102
35227784,20190102
35378219,20190102
35530983,20190102
35246983,20190102
37645745,20190102
38708775,20190102
29939799,20190102
31279666,20190102
31944317,20190102
37329479,20190102
38223119,20190102
12656173,20190102
34897018,20190102
28903030,20190102
32327842,20190102
31867223,20190102
38518429,20190102
29611238,20190102
19788741,20190102
31782562,20190102
30513878,20190102
31767350,20190102
30823354,20190102
31862396,20190102
24243869,20190102
34479836,20190102
33495870,20190102
33495897,20190102
38583190,20190102
14126694,20190102
33495862,20190102
33063156,20190102
18254174,20190102
37560790,20190102
35669604,20190102
26787203,20190102
37646474,20190102
14875409,20190102
32336663,20190102
26435595,20190102
32786766,20190102
34699763,20190102
28657501,20190102
25118901,20190102
28975430,20190102
38502263,20190102
33044801,20190102
27735355,20190102
38791443,20190102
61900616,20190102
31474000,20190102
36033533,20190102
30823486,20190102
38608517,20190102
38791494,20190102
27223869,20190102
30174496,20190102,20191021
31160529,20190102
34052972,20190102
33146264,20190102
27436196,20190102
37015814,20190102
31161401,20190102
31867835,20190102
10008425,20190102
38493523,20190102
73445019,20190102
25065425,20190102
37174033,20190102
14336532,20190102
33362064,20190102
34730016,20190102
37646946,20190102
37919209,20190102
39257084,20190102
35417036,20190102
21093831,20190102
38579592,20190102
37144789,20190102
19205436,20190102,20190830
89973511,20190102
39044625,20190102
27306233,20190102
32944396,20190102
38373579,20190102
29691800,20190102
32362974,20190102
35466312,20190102
13370974,20190102
26860105,20190102
31450411,20190102
21602485,20190102
37577243,20190102
25487079,20190102
33861435,20190102
38764225,20190102
36455829,20190102
33063237,20190102
30901436,20190102,20191104
36425245,20190102
10025753,20190102
33583990,20190102
18843285,20190102
20172908,20190102
19406695,20190102
39277271,20190102
26638720,20190102
33077254,20190102
37815187,20190102
26554209,20190102
34600317,20190102,20191106
35650385,20190102
27527663,20190102
38957708,20190102
36023880,20190102
30500156,20190102
32070485,20190102
14081844,20190102
11977308,20190102
29198640,20190102
24233677,20190102
35487689,20190102
24244636,20190102
28118821,20190102
28118856,20190102
36445386,20190102
37172987,20190102,20191114
31944449,20190102
30716701,20190102
35476164,20190102
31854938,20190102
35864350,20190102
31867231,20190102
28704402,20190102
15685905,20190102
20932279,20190102
38845837,20190102
31070120,20190102
26655463,20190102
34223823,20190102
27919219,20190102
35205365,20190102
37608351,20190102
28507658,20190102
28506422,20190102
36493585,20190102,20191105
37906476,20190102,20191031
37117315,20190102
31271150,20190102
37360333,20190102
25904680,20190102
10208637,20190102
33639279,20190102
37919659,20190102
10629047,20190102
18529009,20190102
19031292,20190102
27026877,20190102
38346903,20190102
27061257,20190102
30800206,20190102
38680668,20190102
16927473,20190102
32082165,20190102
73549116,20190102
29638659,20190102
38546074,20190102
34693005,20190102
34799792,20190102
28124260,20190102
28902999,20190102
27449042,20190102
26747007,20190102
32477135,20190102
27030777,20190102
14343849,20190102
32292178,20190102
13077886,20190102
32833039,20190102
32140289,20190102
19472299,20190102
26306310,20190102
28889410,20190102
34222983,20190102
19195031,20190102,20191023
32785379,20190102
29404690,20190102
35230424,20190102
34220999,20190102
38403885,20190102
31412587,20190102
30509145,20190102
30613880,20190102
38658654,20190102
36408537,20190102
17837133,20190102
37749346,20190102
38633678,20190102
13664285,20190102
37524514,20190102
36040629,20190102
37609552,20190102
33044798,20190102
26994756,20190102
13590389,20190102
10548837,20190102
30900006,20190102
30616855,20190102
35476199,20190102
35140204,20190102
28281315,20190102
30511441,20190102
82983228,20190102
37502979,20190102
27622224,20190102
30917820,20190102,20191118
27070558,20190102
33495846,20190102
26553628,20190102
30803353,20190102
29788332,20190102
76248311,20190102
38600338,20190102
31154197,20190102
37392251,20190102
35390685,20190102
37443859,20190102
37588520,20190102
38754254,20190102
37625361,20190102
32467709,20190102
36475897,20190102
32440649,20190102
32321984,20190102
34481245,20190102
38580124,20190102
35640142,20190102
38569937,20190102,20191017
37782505,20190102
33860757,20190102
35641475,20190102
32287654,20190102,20190924
36482443,20190102
31276160,20190102
31278449,20190102
26162572,20190102
32359841,20190102
30003691,20190102
32280552,20190102
26701317,20190102
30175859,20190102
27739687,20190102
76205213,20190102
36722703,20190102
17319809,20190102
36047933,20190102
11780946,20190102
36718889,20190102
35143122,20190102,20191023
29180504,20190102
33048580,20190102
36555815,20190102
28304463,20190102
29421374,20190102
25360621,20190102
70188228,20190102
30614488,20190102
37526169,20190102
78948914,20190102,20191111
31270308,20190102
31270294,20190102
28485344,20190102
34489432,20190102,20191118
31481961,20190102
28681720,20190102
26774071,20190102
34894345,20190102
38881809,20190102
39147432,20190102
30492854,20190102
31059348,20190102
27439373,20190102
36932988,20190102
42907111,20190102
36067470,20190102
27981623,20190102
21659703,20190102
37879193,20190102
34487308,20190102
30082761,20190102
36981873,20190102
39102315,20190102
51478010,20190102
35415580,20190102
27169430,20190102
66061515,20190102
45755517,20190102
84447528,20190102
33258739,20190102
11524974,20190102
25444698,20190102
35472002,20190102
28840004,20190102
25812611,20190102
20806346,20190102
35667571,20190102
36067985,20190102
28643012,20190102
33386443,20190102
35823131,20190102,20190823
37094897,20190102
34217238,20190102
36203781,20190102,20191118
30899067,20190102
18688549,20190102
37921009,20190102
30493907,20190102
30088301,20190102
34903700,20190102
30545672,20190102
15225009,20190102
31331390,20190102
27269362,20190102
30585232,20190102
36981288,20190102
34732728,20190102
29309639,20190102
26162580,20190102
38233904,20190102
36963638,20190102
38234625,20190102
35632611,20190102
25261127,20190102
32670164,20190102
37085715,20190102
33253621,20190102
39257076,20190102
29176388,20190102
49390211,20190102
37618381,20190102
38347268,20190102
34489629,20190102
38678728,20190102
15019735,20190102
36911220,20190102
32787975,20190102
32362966,20190102
26707676,20190102
28491034,20190102
20791349,20190102
25399978,20190102
29404682,20190102
32080677,20190102
25485270,20190102
34213364,20190102
33368453,20190102
28511868,20190102
38957716,20190102
14648887,20190102
37117145,20190102,20191106
37852805,20190102
37609528,20190102
32102433,20190102
34716102,20190102
36089237,20190102,20191118
28984820,20190102
35674624,20190102
30591364,20190102
31482070,20190102
38615033,20190102
29788316,20190102
38383396,20190102
30585267,20190102
39751445,20190102
36736437,20190102
36081279,20190102
31578108,20190102
31762324,20190102
38569902,20190102
37404179,20190102
27977359,20190102
35208224,20190102
37506508,20190102,20190917
37879169,20190102
27605192,20190102
30553993,20190102
34888035,20190102
31285224,20190102
38695223,20190102
35388508,20190102
30799232,20190102
29776423,20190102
38636448,20190102
31773482,20190102
33642075,20190102
32320473,20190102
38958003,20190102
24336212,20190102
31371813,20190102
13246505,20190102
34689776,20190102,20191007
29446148,20190102
21169773,20190102
28136994,20190102
31412536,20190102
34623090,20190102
31412757,20190102
38268341,20190102
27627730,20190102
12130295,20190102
25553675,20190102
29617201,20190102
29617112,20190102
27926851,20190102
31177901,20190102
25922573,20190102
38964577,20190102
36919906,20190102
31878640,20190102
39172909,20190102
14247246,20190102
27914756,20190102
28491042,20190102
78868619,20190102
37231185,20190102
31578043,20190102
20039973,20190102,20191103
32362273,20190102
38989189,20190102
27373976,20190102
36393920,20190102
28516231,20190102
55375313,20190102
16105473,20190102,20190626
17024280,20190102
34471630,20190103
37391263,20190103
10288096,20190103
37042579,20190103
33643160,20190103,20191104
33648804,20190103,20191104
38030531,20190103
12141874,20190103
24224996,20190103
36918896,20190103
37977608,20190103
38579754,20190103
38981870,20190103
25187091,20190103
11086837,20190103
31263670,20190103,20190913
38156497,20190103
36720670,20190103
35034870,20190103
35034781,20190103
37249637,20190103
36021071,20190103
37261513,20190103
34800375,20190103
34092966,20190103
37383198,20190103
34710708,20190103
39135302,20190103
38025074,20190103
38435973,20190103,20190703
36026839,20190103
35652078,20190103
20445831,20190103
38062093,20190103
38898582,20190103
37127027,20190103,20191001
35875794,20190103
39170787,20190103
38568515,20190103
32077560,20190103
38476106,20190103
36918888,20190103
37935573,20190103
39197634,20190103
36087927,20190103,20190802
38331116,20190103
36977205,20190103
37253421,20190103
38328565,20190103
30606590,20190103
31180937,20190103
36911301,20190103
36911336,20190103
38495194,20190103
39753715,20190103
32082092,20190103
36021667,20190103
37663271,20190103
19378195,20190103
37663263,20190103
17337904,20190103
35243291,20190103
39294133,20190103
39603322,20190103
35524959,20190103
30693256,20190103
18055899,20190103
32829473,20190103
27957595,20190103
38381393,20190103
38306987,20190103
21290343,20190103
35025235,20190103
37763268,20190103
39918633,20190103
39466775,20190103
37039187,20190103
34051585,20190103
25965574,20190103
39044889,20190103
36731125,20190103
38558870,20190103,20190515
30538242,20190103
38047639,20190103
36496495,20190103
32829481,20190103
29935912,20190103
34469660,20190103
38562959,20190103
33643918,20190103
39229021,20190103
36026871,20190103
32077811,20190103
39006529,20190103
37539317,20190103
38147315,20190103
30203518,20190103
38719726,20190103
32891403,20190103
34592772,20190103
38477315,20190103
38580132,20190103,20190605
38675389,20190103,20190513
39015706,20190103
38341235,20190103
29525919,20190103
37454222,20190103
46426711,20190103
11773036,20190103
49844611,20190103
32099041,20190103
29924937,20190103
27101062,20190103
13056900,20190103
81884811,20190103
10149460,20190103
34484821,20190103
10165571,20190103
35846298,20190103
31500265,20190103
38016180,20190103
38525603,20190103
38395076,20190103
36536586,20190103
24218406,20190103
34904472,20190103,20190621
38154648,20190103
37697664,20190103
33767196,20190103
31483476,20190103
31081173,20190103
36909587,20190103
32099068,20190103
25974263,20190103
53608310,20190103,20190123
36951567,20190103
26044243,20190103
34451451,20190103
32668240,20190103
28305079,20190103
30526236,20190103
29141304,20190103
38567543,20190103
18723948,20190103
29844895,20190103
36698888,20190103
38678698,20190103
39676907,20190103
51460510,20190103
31492742,20190103
37936561,20190103
37973750,20190103
26469457,20190103
26837898,20190103
29523525,20190103
50766713,20190103
35672095,20190103
25170660,20190103
34605017,20190103
18408872,20190103
27366643,20190103
25598962,20190103
21814490,20190103
25446283,20190103
31482127,20190103
33503040,20190103
39551632,20190103
35668098,20190103
37955647,20190103,20191111
26797012,20190103
38268899,20190103
27601138,20190103
10056616,20190103
32883168,20190103
28690800,20190103
29932557,20190103
25603087,20190103
27366686,20190103
35143866,20190103
39103427,20190103
28485913,20190103
33746733,20190103
26892708,20190103
35247963,20190103
25862899,20190103
36968680,20190103
32142826,20190103
26210925,20190103
33502931,20190103
27339670,20190103
27154328,20190103
20013508,20190103
16546631,20190103
29142238,20190103
37451118,20190103
27116922,20190103
38978276,20190103
25782488,20190103
27158153,20190103
37216011,20190103
49255616,20190103
24223663,20190103
24218015,20190103
27256147,20190103,20190821
36422807,20190103
33757824,20190103
36439831,20190103
36954515,20190103
37634271,20190103
38648225,20190103
25651995,20190103
38483587,20190103
34085269,20190103
34896224,20190103
26993512,20190103
31470463,20190103
75711115,20190103
33781741,20190103
29309787,20190103
30523644,20190103
33164866,20190103
28310633,20190103
31751845,20190103
37536776,20190103
26624762,20190103
26990777,20190103
35233458,20190103
15633816,20190103
30563670,20190103
21633097,20190103
21701033,20190103
26234212,20190103
28347588,20190103
35875379,20190103
36987448,20190103
32826601,20190103
36023074,20190103
39009684,20190103
37454206,20190103
29185530,20190103
33967942,20190103
74669212,20190103
31850266,20190103
27100961,20190103
75091818,20190103
25220528,20190103
19988430,20190103
20957387,20190103
35485333,20190103
83686715,20190103
50746712,20190103
29840709,20190103
31893267,20190103
32939694,20190103
32833020,20190103
38536044,20190103
37453730,20190103
27712541,20190103
31162432,20190103
18852373,20190103
36937955,20190103
37679151,20190103
35235604,20190103
38944363,20190103
37036773,20190103,20191024
64115014,20190103
15137088,20190103
18694174,20190103
25471520,20190103
20091231,20190103
31771560,20190103
36892706,20190103
32303609,20190103
30920155,20190103
25549554,20190103
38420917,20190103
37887986,20190103,20190617
28962452,20190103
38679422,20190103
36414928,20190103
38991086,20190103
21256900,20190103
39680432,20190103
39116103,20190103,20191022
28331428,20190103
30496752,20190103
21472344,20190103
26234042,20190103
53283519,20190103
38431897,20190103,20190612
32328350,20190103
38962183,20190103
36485973,20190103
36402784,20190103
35224998,20190103
30920511,20190103
34472580,20190103
32834612,20190103
34694699,20190103
36062649,20190103
38371843,20190103
36905050,20190103
38886614,20190103,20191025
12123248,20190103
34803781,20190103
26627044,20190103
38980483,20190103
27667333,20190103
24240630,20190103
14273336,20190103
35661891,20190103
32099076,20190103
35479562,20190103
34229996,20190103
27623174,20190103
32677908,20190103
33858833,20190103,20190927
37767646,20190103
37783447,20190103
29615578,20190103
20139099,20190103
26569265,20190103
15429690,20190103
38708279,20190103
24995704,20190103
21037893,20190103
32939988,20190103
38367609,20190103
59969617,20190103
28995547,20190103
38443607,20190103
29141266,20190103
33967675,20190103
34597464,20190103
25965000,20190103
38617834,20190103,20190812
20200472,20190103
36928042,20190103
38574922,20190103
28965753,20190103
31486637,20190103
30283023,20190103
38964488,20190103
32319351,20190103,20191016
32437974,20190103
29790000,20190103,20191118
37856991,20190103
39106663,20190103,20191113
38793098,20190103
37891347,20190103,20190607
38892185,20190103
30274539,20190103
31160766,20190103,20190704
38680277,20190103,20190218
33585179,20190103
29154503,20190103
37307599,20190103
16608904,20190103
38414577,20190103
34205140,20190103
38212311,20190103
26531950,20190103
31332419,20190103
37049999,20190103
39070677,20190103
59238213,20190103
20313072,20190103
29185522,20190103
21247243,20190103
29842361,20190103
38664166,20190103
36892498,20190103
27354793,20190103
15511540,20190103
31779286,20190103
37533211,20190103
38406701,20190103
29837600,20190103
38419684,20190103
25001370,20190103,20190620
34895724,20190103,20190621
63305014,20190103
25539028,20190103
33784120,20190103,20190621
35892079,20190103
32156436,20190103
32826490,20190103
82582819,20190103
27101011,20190103
21114391,20190103
70637219,20190103
28863365,20190103
17008307,20190103
37346217,20190103,20190930
28841736,20190103
37526584,20190103
28993803,20190103
21527440,20190103
15142898,20190103
25242246,20190103
28334222,20190103
36432292,20190103
27290213,20190103
29145695,20190103
34884714,20190103
36480750,20190103
39388006,20190103
34226342,20190103
14107088,20190103
10049458,20190103
35377727,20190103
32149111,20190103
27778887,20190103
34583935,20190103
12417632,20190103
29933979,20190103
34218455,20190103
28672764,20190103
32840469,20190103
20594608,20190103
29917140,20190103
27289614,20190103
35840974,20190103
37648264,20190103
27216684,20190103
15136677,20190103
35523448,20190103
36940484,20190103,20190809
28494300,20190103
35395377,20190103,20190930
21270946,20190103
30522095,20190103
37213594,20190103
35661840,20190103
30994612,20190103
32826571,20190103
25364953,20190103,20191118
38154796,20190103
32939651,20190103
19374548,20190103,20191118
36905824,20190103
10515637,20190103
29844801,20190103
12122144,20190103
33638914,20190103
32328377,20190103
36503149,20190103
38410296,20190103
28975112,20190103
37974412,20190103
26838436,20190103
37934631,20190103,20190611
36501219,20190103
37629693,20190103
36493372,20190103
37434205,20190103
29413169,20190103
37900869,20190103
38496204,20190103
37242489,20190103
33873182,20190103
27204724,20190103
28709412,20190103,20190628
36924691,20190103
37005940,20190104
39491362,20190104
39025515,20190104
39147076,20190104
39345951,20190104
31575338,20190104
39071487,20190104
31171822,20190104,20191019
31575826,20190104
25330382,20190104
39071452,20190104
34207836,20190104
28288190,20190104
38961187,20190104
38911724,20190104
33062753,20190104
34042063,20190104
39129663,20190104
34353670,20190104
35875263,20190104
29938474,20190104
32669824,20190104
37741086,20190104
35680845,20190104
26480817,20190104
37978396,20190104
39543877,20190104
29397449,20190104
25340825,20190104
38320483,20190104
29692181,20190104
38372521,20190104
38944045,20190104
35391908,20190104
34705763,20190104
35681884,20190104
39768321,20190104
38846248,20190104
28487126,20190104
36975083,20190104
35418164,20190104
38975854,20190104
37905305,20190104
35681922,20190104
38211870,20190104
37005770,20190104
28840284,20190104
28659474,20190104
37618861,20190104
33501986,20190104
35642684,20190104
26213851,20190104
28487185,20190104
39872560,20190104
32786642,20190104
39032198,20190104
36540427,20190104
35674322,20190104
38293982,20190104
37741310,20190104,20190821
38805908,20190104
27463363,20190104
38945173,20190104
33757484,20190104
35649468,20190104
35833757,20190104
34616477,20190104
37624535,20190104
37162035,20190104
32300049,20190104
38923420,20190104
37864943,20190104
30071085,20190104
10223636,20190104
34210373,20190104
37853364,20190104
38298097,20190104
30549384,20190104
33946112,20190104
37540072,20190104
32158072,20190104
38945203,20190104
36462191,20190104
34623678,20190104,20191111
39132478,20190104
33874987,20190104
34051364,20190104
36965371,20190104
36979542,20190104
30603893,20190104
16211133,20190104
20437499,20190104
36437146,20190104
29146233,20190104
14313494,20190104
34452660,20190104
39434547,20190104
35661921,20190104
38896288,20190104
36683066,20190104
34484503,20190104
28313160,20190104
30273753,20190104
14790241,20190104
13963975,20190104
32451535,20190104
27596363,20190104
33145500,20190104,20190816
29620032,20190104
16984205,20190104
38248286,20190104
38406132,20190104
10082021,20190104
28487754,20190104
31187478,20190104
21416991,20190104
59654411,20190104
33238916,20190104
34963215,20190104
27280668,20190104
32287557,20190104
36538279,20190104
27970613,20190104
31482100,20190104
36040289,20190104
18854406,20190104
24206165,20190104
38656910,20190104,20190802
83869410,20190104
14125000,20190104
30276027,20190104
18016206,20190104
33640803,20190104
86966328,20190104
38978152,20190104
31375541,20190104
27772390,20190104
27773044,20190104
78515619,20190104
36458178,20190104
38727109,20190104
29202168,20190104
63517828,20190104
32280293,20190104
30559274,20190104
29201056,20190104
38696157,20190104
38140167,20190104
21346241,20190104
84941328,20190104
89853214,20190104
37876445,20190104
10421845,20190104
30689593,20190104
38074385,20190104
36454105,20190104
33375468,20190104
34489149,20190104
25470664,20190104
36420251,20190104
87226328,20190104
29933901,20190104
25996429,20190104
38726536,20190104
38609629,20190104
39283883,20190104
33392931,20190104
33369387,20190104
29410364,20190104,20191107
10977592,20190104
31501415,20190104
30737059,20190104
31069734,20190104
38167537,20190104
33036388,20190104
33746431,20190104
32656153,20190104
25639464,20190104
36058927,20190104
32088406,20190104
36952792,20190104
33263546,20190104
32439195,20190104
26116473,20190104
30835166,20190104
10500745,20190104
25314603,20190104
28719965,20190104
39857766,20190104
32894542,20190104
36399996,20190104
38598244,20190104
34583862,20190104
38478222,20190104
59930516,20190104
33263570,20190104
38711105,20190104,20191113
34224870,20190104
31612845,20190104
29424993,20190104
26786509,20190104
29520348,20190104
76874417,20190104
71199428,20190104
34893284,20190104
29393036,20190104
20429631,20190104
35471278,20190104
36893737,20190104
27518680,20190104
37603686,20190104
32297846,20190104
37792098,20190104
85354418,20190104
38842579,20190104
37537292,20190104
29849455,20190104
16244376,20190104
31580161,20190104
71381412,20190104
13236399,20190104
26976995,20190104
25786580,20190104
81834415,20190104
35240497,20190104
19744078,20190104
37655473,20190104
26843170,20190104
38477803,20190104
29401861,20190104
56437711,20190104
30801822,20190104
37832014,20190104
27528376,20190104
15961279,20190104
35638784,20190104
28890818,20190104
27605494,20190104
33145594,20190104,20190816
30733894,20190104
39014661,20190104
15482699,20190104
20300884,20190104
37173967,20190104
37241776,20190104
26830044,20190104
27195555,20190104
37574759,20190104,20191011
28979843,20190104
25244516,20190104
32289231,20190104
32474187,20190104
27221181,20190104
35042083,20190104
20123478,20190104
78510218,20190104
36704837,20190104
33070950,20190104
20668547,20190104
25081110,20190104
37044687,20190104
30814177,20190104
20259140,20190104
29513929,20190104
33751699,20190104
87967115,20190104
65892928,20190104
37676535,20190104
39402130,20190104
33188218,20190104
33165315,20190104
37999482,20190104
27280684,20190104
33640986,20190104
19499340,20190104
29804818,20190104
30822188,20190104
26093023,20190104
41595310,20190104
28682433,20190104
32447414,20190104
12509480,20190104
31413400,20190104
32088422,20190104
31777992,20190104
29509107,20190104
28785410,20190104
38794728,20190104
26237130,20190104
26400929,20190104
27133169,20190104
31059054,20190104
29409137,20190104
41833017,20190104
30589890,20190104
31752272,20190104
29223688,20190104
32224318,20190104
34592624,20190104
10336406,20190104
39014637,20190104
38404598,20190104,20190902
39141426,20190104
10208270,20190104
31069831,20190104
32299369,20190104
36392258,20190104
