cvr,dates 
32142761,20140103
32258638,20140103
32834248,20140103,20141219
31600138,20140103,20141217
32556671,20140103
32768539,20140103,20141223
26342996,20140103,20141218
21202681,20140103
34465584,20140103
34221707,20140103
34703884,20140103
25290534,20140103,20141223
27679471,20140103,20141211
27958664,20140103
28692366,20140103
28477643,20140103,20141223
29132216,20140103
19985733,20140103
20194944,20140103,20141021
19691896,20140103
20243201,20140103
30513878,20140103,20141013
30520564,20140103
30563166,20140103
33747799,20140103
30516524,20140103,20140716
32073182,20140103
34086974,20140103
27093469,20140103,20141113
34704651,20140103,20141223
76248311,20140103
13236399,20140103
30351797,20140103
31250951,20140103,20141218
56494014,20140103,20141211
20328738,20140103
33266650,20140103
10123410,20140103,20141228
21825379,20140103
35144072,20140103
28680414,20140103
29633517,20140103
13801339,20140103
20429631,20140103
30517180,20140103,20141202
31891981,20140103,20141204
32152023,20140103
32449417,20140103,20141218
32890946,20140103,20141031
28098421,20140103
17604740,20140103
21208647,20140103,20141212
33596219,20140103,20141223
27111920,20140103
34739692,20140103,20141220
35400869,20140103
32319386,20140103
25460162,20140103
10028361,20140103
28133987,20140103
28972466,20140103
29325073,20140103
13235872,20140103
37553328,20140103,20141128
16950688,20140103
31477956,20140103,20141114
31754771,20140103
31779596,20140103
31944449,20140103
32288197,20140103
32785573,20140103
31626188,20140103
15389389,20140103,20141222
33146574,20140103
21283649,20140103
33393202,20140103,20141223
33864434,20140103
33867336,20140103
34220794,20140103
70791617,20140103
82505318,20140103,20141121
20057173,20140103,20141209
26198038,20140103
33081626,20140103,20141223
29203377,20140103
30284380,20140103
33642857,20140103,20141218
33583281,20140103
34049637,20140103
34092907,20140103,20141215
34220786,20140103
34477175,20140103
30986938,20140103
25849817,20140103
28712332,20140103
28693044,20140103
29443645,20140103,20141221
32100767,20140103
32768490,20140103,20141223
32890903,20140103,20141113
33033788,20140103,20141215
27113141,20140103
26619653,20140103
30067649,20140103
32151949,20140103
25975847,20140103,20141117
26218020,20140103
14607676,20140103
16984205,20140103
32222412,20140103,20141209
25916778,20140103
20654740,20140103
20888377,20140103
33242697,20140103
21277193,20140103
24220214,20140103
27436455,20140103
70522314,20140103,20141223
32553060,20140103
14977082,20140103,20141210
15280077,20140103,20141222
26294517,20140103
26274079,20140103
20487577,20140103
30196880,20140103
30499204,20140103
26381770,20140103
33259522,20140103
33263546,20140103
33776608,20140103,20141222
34077487,20140103
31626285,20140103,20141218
31762707,20140103
32947654,20140103,20141110
27147615,20140103,20141119
34483949,20140103
34705763,20140103
10156165,20140103
25367766,20140103,20141201
25668979,20140103,20141128
29389381,20140103
29618550,20140103,20141208
18529785,20140103
34586411,20140103
34698341,20140103,20141223
75193815,20140103,20141113
28985800,20140103,20141223
29607893,20140103,20141117
29778337,20140103
30520580,20140103
31745098,20140103
10149614,20140103
29525943,20140103,20141211
30554965,20140103
33069987,20140103
34092982,20140103
34091862,20140103,20141215
34203504,20140103,20141128
34888612,20140103,20141220
28144059,20140103
29623171,20140103
30571002,20140103,20141219
41595310,20140103
30823826,20140103
63665010,20140103
31472490,20140103,20141227
32074294,20140103,20141220
32059295,20140103
26820448,20140103
31625033,20140103
33261497,20140103
33263635,20140103
21401781,20140103,20141223
33580363,20140103
21616133,20140103
27070981,20140103
34231060,20140103
34229074,20140103
27242820,20140103
27242774,20140103
24259447,20140103,20141223
24243966,20140103
26993202,20140103
15282797,20140103
29407568,20140103,20141221
28676964,20140103,20141209
32784046,20140103
38843311,20140103,20141128
34220735,20140103
31284902,20140103
31779634,20140103,20141223
25159608,20140103,20141121
27636055,20140103,20141218
25505921,20140103
85038613,20140103
32887066,20140103
29610746,20140103
30175859,20140103
31274702,20140103
31284872,20140103
32778240,20140103,20141220
89820510,20140103,20141201
29769257,20140103,20141223
18047594,20140103,20141219
17642472,20140103
26242304,20140103
33577869,20140103
27167810,20140103
34580952,20140103
25255100,20140103
27696945,20140103
10296536,20140103
58921416,20140103,20141228
20300884,20140103,20141220
31261899,20140103,20140316
16679372,20140103
31587778,20140103,20141219
31602580,20140103,20141202
34087520,20140103,20141125
34464650,20140103
34581223,20140103
34704120,20140103
28969244,20140103
29217564,20140103
30717708,20140103,20141223
87452115,20140103,20141216
31268281,20140103
70137712,20140103
31374456,20140103
32448631,20140103,20141218
28902298,20140103,20141215
34462720,20140104
19173607,20140104
30243072,20140104
14439544,20140104,20141223
17983148,20140104
27707637,20140104
73653010,20140104
28714467,20140104
10104173,20140104,20140901
27055346,20140104
27289657,20140104,20141221
25965574,20140104
13881375,20140104
31850274,20140104,20141205
27626335,20140104,20141211
34471088,20140105,20141228
15920688,20140105
29241422,20140105
11742343,20140105,20141208
31071828,20140105,20141203
27189938,20140105
34221316,20140105
34708398,20140105,20141215
26063221,20140105
34593655,20140105
25502582,20140105,20141128
25321413,20140105
16258148,20140105
27959237,20140105
31878101,20140105
28299990,20140105,20141127
16226130,20140105,20140601
34595275,20140105,20141125
31078237,20140105,20141222
31502659,20140105
87948110,20140105
15284145,20140105
32058043,20140105,20141125
32357415,20140105,20141220
10080916,20140105
34470995,20140105,20141228
30545060,20140105,20141223
33588550,20140105,20141203
34736448,20140105
26999898,20140105
21737739,20140105,20141223
34586209,20140105,20141020
28495374,20140105
29407002,20140105,20141204
87713210,20140105,20141215
29605521,20140105
20727535,20140105,20140926
33061544,20140105,20140612
34696497,20140105,20140912
35028218,20140105
30545516,20140105
32088244,20140105,20141128
33588321,20140105,20141203
32140033,20140105,20141217
28515243,20140105
29306907,20140105,20141124
21093831,20140105
25976258,20140105
33863292,20140105,20141209
30542789,20140105,20140311
17337904,20140106
19499340,20140106
19936341,20140106
20091231,20140106
26534593,20140106,20141218
26615909,20140106,20141218
33080247,20140106
26744857,20140106
33584016,20140106
33948719,20140106
34592837,20140106
27677533,20140106
24204391,20140106
27733913,20140106,20141223
29198543,20140106
29309531,20140106,20141208
12096283,20140106,20141205
30272404,20140106,20141219
89354315,20140106
33424418,20140106
30601327,20140106
30917995,20140106
31177545,20140106
45536513,20140106
32475663,20140106,20141223
32769241,20140106
32772676,20140106,20141218
32771254,20140106
32783767,20140106
32779476,20140106,20140405
11735096,20140106,20141223
19378195,20140106
25899474,20140106,20141223
33077998,20140106
33752326,20140106,20141219
34466467,20140106
24235483,20140106
25350871,20140106
26993520,20140106
28114788,20140106
75173415,20140106
46112113,20140106,20141212
29216398,20140106
29539685,20140106
33066791,20140106
30701143,20140106,20141218
30897269,20140106,20141218
31182182,20140106,20141223
31365309,20140106,20141221
31890039,20140106,20141216
31888522,20140106,20141216
20173181,20140106,20141223
32670377,20140106
32940749,20140106,20141205
27373933,20140106,20141111
30526295,20140106
16411132,20140106,20141222
16984132,20140106,20141211
13987432,20140106
17021737,20140106
17270443,20140106
26539706,20140106
81497710,20140106
26050618,20140106,20141223
21558338,20140106
21483931,20140106,20141216
34041946,20140106
27116485,20140106
21695106,20140106,20141024
34084998,20140106
33249144,20140106
21394645,20140106,20141204
33584121,20140106
26984203,20140106
33866682,20140106,20141203
21726079,20140106
24224996,20140106
34598932,20140106
34223505,20140106,20141204
34219710,20140106,20141204
34482721,20140106
27186270,20140106,20141218
27278973,20140106,20141204
34600465,20140106,20141210
34735654,20140106
25070739,20140106
25186907,20140106
25220072,20140106,20141223
27707173,20140106
25386639,20140106,20141218
25471199,20140106
27744192,20140106,20141223
25537130,20140106
28300999,20140106,20141216
28849559,20140106,20141113
29190380,20140106
29008914,20140106,20141218
29419779,20140106
29322627,20140106,20141203
10421845,20140106
29512124,20140106,20141216
59433911,20140106
33649940,20140106,20141219
27048447,20140106,20141223
33881738,20140106
34483701,20140106
34888140,20140106,20141209
76477515,20140106
27718299,20140106
61438114,20140106
28105398,20140106
28974043,20140106,20141119
25993497,20140106
20023295,20140106
19988430,20140106
26179661,20140106
26179297,20140106
26399564,20140106
29311838,20140106,20141204
29509867,20140106
29608202,20140106
29769664,20140106
29769478,20140106
29779783,20140106,20141124
29840547,20140106
32303226,20140106
33591977,20140106
13126879,20140106,20141203
33078056,20140106
30585461,20140106
33878133,20140106
21511536,20140106,20141217
34056366,20140106
85051210,20140106
30835166,20140106
31274729,20140106
31492793,20140106,20141128
31595592,20140106
31860261,20140106,20141218
32290094,20140106,20141202
34688273,20140106
35237666,20140106
25314603,20140106
32552102,20140106
10023718,20140106,20141204
30502787,20140106
25377559,20140106
27768245,20140106
25728831,20140106,20141128
28281919,20140106
10208270,20140106
29426899,20140106,20141203
29780501,20140106,20141201
29825076,20140106,20141203
13890544,20140106,20141219
14472738,20140106,20141212
14820787,20140106
30897307,20140106,20141218
66202615,20140106,20141228
31072573,20140106
71321517,20140106
18178486,20140106,20141203
31426111,20140106,20141223
31601215,20140106
19384497,20140106
31757843,20140106,20141216
20245891,20140106,20141217
66968219,20140106,20141212
10682789,20140106
22929518,20140106
13999589,20140106
16669938,20140106,20141211
18693208,20140106
29805563,20140106,20141223
30205944,20140106
30503007,20140106
30275284,20140106,20141215
30496752,20140106
30616049,20140106
24946010,20140106
30812867,20140106
31158362,20140106
31186986,20140106,20141217
31179114,20140106,20141218
15203897,20140106
30917898,20140106
16255580,20140106,20141209
18209675,20140106,20141126
75166818,20140106
31595584,20140106
31746256,20140106
31413133,20140106,20141216
31768489,20140106
32472559,20140106
32089380,20140106
32451098,20140106
32890199,20140106,20141127
29428964,20140106,20141223
29528942,20140106,20141209
78284811,20140106,20141024
13394180,20140106,20141201
15445378,20140106,20141208
19808742,20140106
26103452,20140106,20141121
26606942,20140106
33080921,20140106
26940508,20140106
21397946,20140106
34469091,20140106,20141217
24227588,20140106,20141201
35208100,20140106
27618413,20140106
27724787,20140106,20141205
28853769,20140106,20141220
29509425,20140106,20141216
29525218,20140106,20141218
29927502,20140106
30360257,20140106
30574214,20140106
30501047,20140106,20141218
31165180,20140106
61486119,20140106
31428688,20140106
32142664,20140106,20141223
32763251,20140106
26787688,20140106
10181887,20140106
79139319,20140106
10651883,20140106,20141228
17078747,20140106
20123478,20140106
20471883,20140106,20141128
26452694,20140106
26536014,20140106
21114391,20140106
33745842,20140106
33953674,20140106
27111041,20140106
21802735,20140106,20141223
27096999,20140106,20141218
27193838,20140106,20141223
34602840,20140106,20141223
34724318,20140106
34739625,20140106
25141695,20140106
27615724,20140106
27963439,20140106
30075137,20140106
30204352,20140106,20141216
33867034,20140106
30834798,20140106
31074207,20140106
30508734,20140106,20141211
31773490,20140106
29817189,20140106
32650309,20140106
32653995,20140106
28692773,20140106
15849894,20140106
15450975,20140106,20141211
19277836,20140106
26113563,20140106,20141211
26430097,20140106
26472091,20140106
78934212,20140106
78517018,20140106
81723028,20140106
12267185,20140106
18683156,20140106,20141223
16985244,20140106
18571846,20140106
26800773,20140106
21514500,20140106,20141211
33588682,20140106,20141217
25972260,20140106
27092578,20140106
33164130,20140106
33499434,20140106
33758065,20140106
33959346,20140106
34204748,20140106
34592829,20140106
27291686,20140106,20141119
34585903,20140106,20141216
27306578,20140106
34688303,20140106
25189698,20140106,20141128
27743641,20140106,20141219
28126239,20140106,20141218
76948216,20140106,20141218
28512635,20140106
27963420,20140106
28520867,20140106,20140429
29217874,20140106
29516278,20140106,20141218
10697794,20140106,20141218
30362616,20140106
33878621,20140106
21763888,20140106,20141215
24218430,20140106
33947372,20140106
34211949,20140106
34224617,20140106
34622310,20140106
24206165,20140106
34721882,20140106
34800596,20140106,20141118
14604898,20140106
27975119,20140106
25654811,20140106
54644515,20140106
10087996,20140106,20141216
25992687,20140106
33050097,20140106,20141221
11800807,20140106,20141218
12428774,20140106,20141204
10094429,20140106
33579756,20140106
33509944,20140106
33752067,20140106,20141219
13078432,20140106,20141204
29825769,20140106,20141202
30245407,20140106
30595114,20140106,20140522
21758736,20140106
34204772,20140106
27199771,20140106
15882840,20140106
31249813,20140106
16898996,20140106
31367638,20140106,20141225
34589178,20140106
34483779,20140106
34590583,20140106
31764718,20140106
31947065,20140106
34800170,20140106
25069102,20140106
35040366,20140106,20141223
25729056,20140106
25608348,20140106
27290078,20140106,20141113
28098197,20140106,20141215
25450663,20140106
27917186,20140106
31371937,20140106
28497210,20140106
30178939,20140106
13830134,20140106,20140826
30347781,20140106
30574206,20140106
31158346,20140106
31169364,20140106,20141223
31163595,20140106,20141209
31278678,20140106
31753724,20140106
31747120,20140106
24257290,20140106,20141204
24257517,20140106
32935079,20140106
30576357,20140106
19192997,20140106
26040914,20140106
81316716,20140106
26073006,20140106
26815533,20140106,20141218
26840996,20140106
24257878,20140106
31164184,20140106,20141223
82552316,20140106
31268184,20140106,20141223
30540026,20140106
31743419,20140106
31606896,20140106,20141208
31744954,20140106
31780993,20140106
32440703,20140106,20141124
32944183,20140106
31945526,20140106
32449352,20140106
26629225,20140106
25945239,20140106
33080867,20140106
87813517,20140106,20141223
33504543,20140106,20141118
21635979,20140106
21723886,20140106
27141064,20140106,20141223
32306195,20140106
34490988,20140106,20141223
34703469,20140106
34879311,20140106,20141223
35036644,20140106,20141014
25100999,20140106
25170660,20140106
28861761,20140106,20141223
29527814,20140106
27525075,20140106,20141204
28655665,20140106
29769443,20140106
15509104,20140106
31277922,20140106
71321312,20140106
32774822,20140106
26710901,20140106
28987854,20140106,20141204
15186836,20140106,20141219
14384332,20140106
19775836,20140106,20141222
26682762,20140106
26631459,20140106
33250649,20140106,20141204
26809525,20140106
33752040,20140106,20141219
33777809,20140106,20141201
34228779,20140106,20141219
34724326,20140106
34735514,20140106,20141128
27420206,20140106
27450865,20140106
35401377,20140106
27715060,20140106,20141218
25767519,20140106
76024413,20140106,20141201
28685173,20140106
28965745,20140106
29531927,20140106,20141223
29840121,20140106,20141124
29840245,20140106,20140411
29932557,20140106
30081226,20140106
30202937,20140106
31424364,20140106
31746221,20140106
31773482,20140106
14547541,20140106
32276806,20140106
32878652,20140106
10023084,20140106
10170702,20140106
12902182,20140106,20141215
19546586,20140106
14446591,20140106,20141222
14220496,20140106
26531950,20140106
26557046,20140106
87724913,20140106,20141223
26857589,20140106,20141228
26113571,20140106,20141218
10079810,20140106
26630770,20140106,20141125
33149794,20140106
33393156,20140106,20141219
33376731,20140106
34482268,20140106
34603782,20140106
21763799,20140106,20141111
34213364,20140106,20141223
34585849,20140106,20141216
34689997,20140106
34736014,20140106
27318991,20140106
27289665,20140106
61268413,20140106
35032851,20140106
27645372,20140106
25156889,20140106
87462218,20140106,20141218
83152710,20140106,20141211
27640109,20140106
27919103,20140106
25436393,20140106,20141212
28288166,20140106
25831748,20140106,20141215
28284640,20140106
28495498,20140106,20141208
28719647,20140106
28993188,20140106
29216339,20140106
29193045,20140106
29307695,20140106,20141216
10294673,20140106
10498570,20140106
29781516,20140106
34702241,20140106
30281357,20140106,20141202
30274164,20140106
29811008,20140106
14248579,20140106
46878019,20140106
30709942,20140106,20141204
34212597,20140106
34228930,20140106,20141001
34591695,20140106,20141211
27434770,20140106
25304888,20140106,20141218
27768113,20140106
19217388,20140106,20141223
29142785,20140106
29198578,20140106
19993191,20140106,20141202
26293863,20140106
10417473,20140106
33068433,20140106
33504535,20140106,20141118
33505442,20140106,20141016
21354201,20140106
33591683,20140106,20141223
33751567,20140106
30489462,20140106
14805842,20140106,20141218
14728406,20140106
27134408,20140106,20141222
27111076,20140106
30805399,20140106,20141216
34592152,20140106
34721874,20140106
31578914,20140106
31768772,20140106,20141125
31868955,20140106,20141008
32153941,20140106,20141017
27366074,20140106
10150256,20140106
27434525,20140106,20141223
37158119,20140106,20141223
28720467,20140106
73293618,20140106,20141218
30496582,20140106,20141209
30740254,20140106
30740246,20140106
31580161,20140106
31945542,20140106
10668182,20140106,20141223
20053674,20140106
26120969,20140106
33369387,20140106
21516430,20140106
33596804,20140106,20141128
33641060,20140106,20141118
34205167,20140106
31184428,20140106,20141217
31177901,20140106
35117318,20140106
31268192,20140106
31416116,20140106
70998211,20140106
31876877,20140106
32142265,20140106
32831192,20140106,20141212
32781888,20140106
20285680,20140106,20141219
32142117,20140106,20141222
21786748,20140106
25318935,20140106,20141203
30363779,20140106
37684112,20140107
17606395,20140107
21356247,20140107
33756887,20140107,20141219
33758235,20140107,20141228
21736147,20140107
34597332,20140107,20141209
35228543,20140107
27957455,20140107
27990363,20140107
87327728,20140107,20141222
12485239,20140107
30580338,20140107,20141107
15251395,20140107
31368995,20140107
32153283,20140107
32358918,20140107,20141222
32274048,20140107
14790837,20140107
33057342,20140107
33640862,20140107
84543616,20140107,20141227
33859848,20140107
21777781,20140107
54027710,20140107
28690819,20140107,20141127
10242592,20140107
29929475,20140107,20140925
30534220,20140107
32878660,20140107
27958060,20140107
73421810,20140107
27277497,20140107
10330998,20140107
35298118,20140107
15250739,20140107
25989821,20140107
20888393,20140107
27129595,20140107
10138353,20140107
35043543,20140107
25187180,20140107
27518680,20140107
29144788,20140107,20141221
31080975,20140107
31158338,20140107
32890954,20140107
11187994,20140107,20141227
16856274,20140107
19758001,20140107
33150911,20140107
33591535,20140107
33590261,20140107
34074828,20140107,20141202
32305202,20140107,20141218
34596069,20140107
27299865,20140107
27325092,20140107,20141030
28110421,20140107,20141211
29192308,20140107
29795177,20140107,20141211
31073901,20140107
31473802,20140107
31629039,20140107
19922197,20140107,20141219
20457791,20140107
32099076,20140107,20141222
32829813,20140107
32780490,20140107,20141128
27387616,20140107,20141201
10820790,20140107
18248530,20140107,20141223
17017004,20140107,20141104
10515696,20140107,20141218
16174491,20140107
26887755,20140107
32328717,20140107,20141223
26929598,20140107,20141219
21595985,20140107,20141218
33761023,20140107
21691984,20140107,20140925
34209081,20140107
34704686,20140107,20140627
27756980,20140107
27419046,20140107,20141104
28708610,20140107,20141215
69699111,20140107,20141007
28708823,20140107
16857432,20140107,20141221
14989099,20140107
31935628,20140107
32478441,20140107
31050901,20140107
21655449,20140107
29309787,20140107,20141221
28653883,20140107
15226072,20140107,20141201
15813784,20140107,20141223
33060432,20140107,20141223
33367813,20140107
26976421,20140107,20141027
27168132,20140107
34628211,20140107,20141223
34600473,20140107
34710864,20140107,20141217
26995876,20140107
27927602,20140107,20141215
28983433,20140107
29181187,20140107
29604223,20140107,20141024
29978298,20140107
29784000,20140107
18062542,20140107,20141216
31878365,20140107
32672345,20140107,20140715,20141205
25166914,20140107,20141217
31061857,20140107,20141208
41981156,20140107
26526280,20140107
26621992,20140107
26663962,20140107
20958731,20140107
34727732,20140107,20140324,20141212
73421918,20140107
29216371,20140107
29314101,20140107
29919046,20140107
29916101,20140107
13387877,20140107
30500156,20140107
31050812,20140107
31153948,20140107,20141218
31329825,20140107
20325437,20140107
31945569,20140107
62693517,20140107,20141223
10223636,20140107
12122144,20140107
19053881,20140107
33060408,20140107
33154860,20140107
25313062,20140107,20141210
54075618,20140107
28721579,20140107
29219753,20140107,20141128
29608520,20140107
31363640,20140107
32885640,20140107
26564271,20140107
12552998,20140107
11507379,20140107,20141201
14791906,20140107,20141210
17594400,20140107
26145260,20140107
33069383,20140107
26930057,20140107
34224102,20140107
34481954,20140107
34588023,20140107
34705224,20140107
10217075,20140107,20141109
32156436,20140107,20141222
30273249,20140107,20141128
30581903,20140107
31756952,20140107
29812594,20140107
32258999,20140107
32280293,20140107
32832172,20140107,20141110
26694027,20140107
10821886,20140107
15989173,20140107
21077143,20140107
21536989,20140107
33755171,20140107
33581491,20140107,20141203
82881913,20140107
27118860,20140107
27505686,20140107
28107382,20140107
29626871,20140107
29779961,20140107,20141114
29621470,20140107
10026520,20140107
30283570,20140107,20141128
46426711,20140107,20141222
31074029,20140107
31413923,20140107
83913916,20140107
69983413,20140107
15085908,20140107
32274072,20140107
31261589,20140107
31262623,20140107
31363527,20140107
41332417,20140107
73614317,20140107,20141223
28691483,20140107
21803006,20140107
32652670,20140107
32772420,20140107,20141212
25315235,20140107,20141211
32888097,20140107
29208565,20140107
30173473,20140107
27162835,20140107
34719993,20140107
34891869,20140107,20141112
27429556,20140107
28285094,20140107
28718454,20140107
78948914,20140107,20141205
29139164,20140107
29770212,20140107
29784086,20140107
15520108,20140107,20141119
31080894,20140107,20141211
16965391,20140107
31471621,20140107
32078303,20140107
32162134,20140107
32099068,20140107,20141222
32672337,20140107,20140715,20141205
26735637,20140107,20141107
13225745,20140107
14455132,20140107,20141223
16147982,20140107
19416976,20140107
20891890,20140107
35395288,20140107,20141217
35408142,20140107,20141124
27511406,20140107
27656234,20140107
27760325,20140107
82588612,20140107
29324212,20140107,20141127
10821002,20140107,20141221
34599777,20140107
30595955,20140107
30578589,20140107,20141203
31158117,20140107
32155782,20140107
32099041,20140107,20141222
10025508,20140107
10205549,20140107
26495741,20140107,20141218
20975377,20140107,20141205
33861044,20140107
27228526,20140107,20141211
34458650,20140107
34628564,20140107,20141223
34728062,20140107,20141212
86047128,20140107
28131208,20140107,20141217
25845870,20140107
76952728,20140107,20141215
21016411,20140107
31851971,20140107
10000653,20140107
75244916,20140107
12650345,20140107
18631733,20140107,20140303,20140902
33154224,20140107
33358512,20140107,20140902
27229123,20140107
25399978,20140107
27656293,20140107
73372119,20140107
69765211,20140107
10046963,20140107
10060826,20140107,20141219
28721560,20140107
28893795,20140107
28863284,20140107
29314144,20140107
11933572,20140107
29810974,20140107
34705097,20140107
31478529,20140107
31851904,20140107
32072607,20140107,20141211
25021800,20140107,20141212
10918170,20140107,20141209
37492310,20140107,20141218
49844611,20140107,20141222
33254725,20140107,20141223
20027630,20140107,20141208
26313880,20140107
21105236,20140107,20141220
33946805,20140107
27037380,20140107
27189911,20140107
34605459,20140107,20141219
34727562,20140107,20141212
84941328,20140107
26995868,20140107
27990355,20140107
28110448,20140107,20141211
28705751,20140107
24256707,20140107
28110847,20140107,20141211
29929904,20140107,20140925
30277643,20140107
31074967,20140107
31066476,20140107
28902034,20140107,20141209
29144796,20140107,20141221
29529892,20140107
30282132,20140107
32948383,20140107
31746248,20140107
21718335,20140107,20141211
32555586,20140107
33033443,20140107
31364302,20140107,20141205
33159978,20140108
26783577,20140108
26786509,20140108
33493320,20140108
33597932,20140108
25039246,20140108,20141219
25144252,20140108
27929036,20140108,20141128
28102615,20140108,20141211
28852266,20140108
28852215,20140108
29326762,20140108,20141217
34878420,20140108,20141209
34701075,20140108
30916662,20140108,20141222
66222128,20140108
19147991,20140108
10814936,20140108,20141219
31968712,20140108
33384793,20140108,20141203
34595666,20140108
27384455,20140108,20141223
71413411,20140108
29823782,20140108
29194408,20140108
27965148,20140108
31938600,20140108,20141209
14282092,20140108
44782510,20140108
31069084,20140108,20141127
66645428,20140108,20141223
31945178,20140108
31180813,20140108
27489974,20140108,20141107
28869584,20140108,20141209
75630328,20140108
12239602,20140108
12907605,20140108
26178339,20140108,20141216
27146880,20140108,20141216
27693687,20140108,20141219
26661390,20140108
26775302,20140108,20141219
21157201,20140108
33784597,20140108
34211442,20140108,20141127
34218773,20140108,20141209
34577153,20140108
34620393,20140108,20141212
35228160,20140108,20141212
28097492,20140108
28295189,20140108
29210322,20140108
30199693,20140108
30349725,20140108
32826326,20140108,20140617
31089956,20140108
31090172,20140108
31263506,20140108
30541596,20140108
30563018,20140108
31785219,20140108
31755719,20140108,20141218
27170943,20140108
26373212,20140108
52420318,20140108
78921919,20140108,20141119
16707570,20140108,20140127,20141218
26273706,20140108
29844003,20140108,20141211
31331021,20140108
26675650,20140108
21275301,20140108
33384467,20140108,20141212
50754812,20140108,20141127
33767250,20140108
10110718,20140108
33749562,20140108,20141110
34350299,20140108,20141227
27389902,20140108
89802717,20140108,20141024
27682103,20140108
