entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
34205787,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,864434.0,2.0,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",910556.0,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,33.0,Glejbjerg,2015-01-01,2015-12-31,35258.0,46089.0,46122.0,2016-12-31,2016-01-01,false,false,10831.0,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,,,,,,,,,,,,,,,,,,,,
34205787,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,,Glejbjerg,2015-01-01,2015-12-31,35258.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,,,,,,,,,,,,,,,,,,,,
34205787,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,,Glejbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,745838.0,4649.0,80000.0,717994.0,212740.0,27844.0,48550.0,745838.0,533098.0,48550.0,27844.0,518801.0,0.0,27844.0,132740.0,533098.0,664795.0,10831.0,3466.0,664795.0
34205787,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,795202.0,2.0,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",856325.0,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,5498.0,Glejbjerg,2015-01-01,2015-12-31,43388.0,55625.0,61123.0,2016-12-31,2016-01-01,false,false,12237.0,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,,,,,,,,,,,,,,,,,,,,
34205787,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,,Glejbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,,,,,,,,,,,,,,,,,,,,
34205787,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,,Glejbjerg,2015-01-01,2015-12-31,43388.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,,,,,,,,,,,,,,,,,,,,
34205787,2016-12-31,2016-12-31,c5,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzJkLzIyL2FmLzQxOGQtNDAwNi04MjQ5LTFmNWU5YzA3MzlhMA.xhtml,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzE2LzlhLzc3L2Y3MWEtNGNjYS04YWMzLTY4NmQ4Mzk1YjFjNw.pdf,http://regnskaber.virk.dk/78750243/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzdiL2M2L2VmL2U3MjYtNDJhZC1iMjkxLWM4OGVhMmU5YjU2Zg.xml,true,Glejbjerg,6752.0,12.0,Gettrupvej,7100 Vejle,Enghavevej 9,,,Regnskabsklasse B,2017-05-31,2017-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedformÃ¥l er drift af konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen pantsÃ¦tninger eller sikkerhedsstillelser.</p>",,34205787.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Svendsen,Michael Frank,GLOBAL FACILITIES ENGINEERING COMPANY ApS,Graungaard & Partnere,,Glejbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24113935,indberetninger-20180424,2.5949533,34205787.0,,2018-03-29T02:06:05.549Z,2017-06-06T11:23:26.004Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-FJ,2017-06-06T11:23:26.196Z,697538.0,116494.0,80000.0,676655.0,256128.0,20883.0,56831.0,697538.0,441410.0,56831.0,20883.0,431173.0,14000.0,20883.0,176128.0,441410.0,503330.0,10237.0,0.0,489330.0
