entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables
33781407,2012-07-01,2013-06-30,c2,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,68101.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",101353.0,-48995.0,120459.0,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,0.0,0.0,0.0,Valby,2012-07-01,2013-06-30,-43320.0,-48995.0,-48995.0,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,-5675.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2012-07-01,2013-06-30,c4,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,0.0,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2012-07-01,2013-06-30,c6,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,-43320.0,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2013-06-30,2013-06-30,c8,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,266663.0,56681.0,80000.0,56681.0,36770.0,209982.0,266663.0,229893.0,160901.0,160901.0,209982.0,66405.0,209982.0,0.0,-43230.0,0.0,68992.0,2587.0
33781407,2013-07-01,2014-06-30,c0,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,68101.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",40480.0,-50035.0,58546.0,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,0.0,0.0,0.0,Valby,2012-07-01,2013-06-30,-50035.0,-50035.0,-50035.0,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,0.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2013-07-01,2014-06-30,c1,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,-50035.0,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,
33781407,2014-06-30,2014-06-30,c7,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8vcGRmcy8zMzc4MTQwNztBcFM0OTY2MzI7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/70418733/Y3ZyLmRrOi8veGJybHMvWC1FMDA2ODE1Ni0yMDE0MTIxMl8xMDE3NTdfNTc2.xml,Valby,2500.0,4.0,Stakledet,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2014-12-05,2014-12-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualforpligtelser.</p>",,,,33781407.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sheraz Tahir,Sheraz Tahir,EKSPERTERNES JUNIOR TRAFIKSKOLE   ApS,Steen Ingtrup,,,0.0,Valby,2012-07-01,2013-06-30,,,,0.0,0.0,2014-06-30,2013-07-01,0.0,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14255560,indberetninger-20180424,2.5124211,33781407.0,,2018-04-01T04:49:55.347Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-307.922,2014-12-12T23:00:00.000Z,276438.0,134557.0,80000.0,134557.0,-13263.0,141881.0,276438.0,289701.0,160901.0,160901.0,141881.0,128800.0,141881.0,0.0,-93263.0,0.0,128800.0,0.0
