entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ContractWorkInProgress,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfEquity,DisclosureOfOtherFinanceExpenses,DisclosureOfOtherFinanceIncome,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermDebtToBanks,ShorttermPayablesToGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WorkInProgress,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,TaxExpense,Assets,BiologicalAssets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgress,Equity,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherInvestmentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradeReceivables
26778425,2013-01-01,2013-12-31,duration_ProposedDividendRecognisedInEquityMember_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",26000.0,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26778425,2013-01-01,2013-12-31,duration_ReserveForNetRevaluationAccordingToEquityMethodMember_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26778425,2013-01-01,2013-12-31,duration_RestOfOtherReservesMember_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26778425,2013-01-01,2013-12-31,duration_RetainedEarningsMember_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",81464.0,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26778425,2013-01-01,2013-12-31,duration_only_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",107463.58,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,0.0,0.0,0.0,-4349.42,0.0,-4349.42,-6443.0,155344.0,0.0,0.0,144551.58,-4349.42,0.0,0.0,-37088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26778425,2013-12-31,2013-12-31,instant_only_previous,,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzJjL2M1L2Y0LzkzLzRhNmEtNGEzYi1iMTI4LWNhOGM2YzlmOTZiYg.pdf,http://regnskaber.virk.dk/52487762/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzI3LzQ5LzEwLzllNGYtNDQ2Ny1iYTUxLTkzMjMwMTY5OGVhMQ.xml,7400 Herning,Birk Centerpark 24,1780 KÃ¸benhavn V,Kalvebod Brygge 1-3,8660 Skanderborg,Vistoftevej       10,7400 Herning,Birk Centerpark 24,Regnskabsklasse B,0.0,2015-05-26,2015-05-26,Registreret Revisor,<note>35</note><tr> <td>Egenkapital</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Primo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>329.509</td> <td>26.000</td><td>480.509</td></tr><tr><td>Forslag til resultatdisponering </td> <td></td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>131.719</td> <td>14.800</td><td>146.519</td></tr><tr><td>Udbetalt udbytte</td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td>-26.000</td> <td>-26.000</td></tr><tr><td>Ultimo</td> <td>125.000</td> <td>0</td> <td>0</td> <td>0</td> <td>0</td> <td>461.228</td> <td>14.800</td><td>601.028</td></tr><tr> </tr>,<tr><td>13</td>  <td>Finansielle omkostninger</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>Renteudgifter</td> <td></td> <td></td> <td></td> <td>-7.072</td> <td></td> <td>-6.443</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>-117</td> <td></td> <td>0</td></tr><tr> </tr><tr><td>Finansielle omkostninger</td> <td></td> <td></td> <td></td> <td>-7.189</td> <td></td> <td>-6.443</td></tr><tr> </tr>,<tr><td>12</td>  <td>Finansielle indtÃ¦gter</td> </tr><tr><td></td> <td></td> <td></td> <td></td> <td></td> <td></td> <td></td></tr><tr><td>RenteindtÃ¦gter</td> <td></td> <td></td> <td></td> <td>0</td> <td></td> <td>4</td></tr><tr> </tr><tr><td>Aktieudbytte</td> <td></td> <td></td> <td></td> <td>12.946</td> <td></td> <td>2.244</td></tr><tr> </tr><tr><td>Urealiseret kursreg. finansaktiver </td> <td></td> <td></td> <td></td> <td>197.628</td> <td></td> <td>153.096</td></tr><tr> </tr><tr><td>Finansielle indtÃ¦gter</td> <td></td> <td></td> <td></td> <td>210.574</td> <td></td> <td>155.344</td></tr><tr> </tr>,21728446.0,26778425.0,21728446.0,Ãrsrapport,Solvejg Poulsen,Dirigent: Niels Damsgaard Hansen,Heden & Fjorden I/S,Nykredit Bank A/S,ndhtxtfoto ApS,Heden & Fjorden I/S,"Skanderborg, den 26. maj 2015",,2014-12-31,2014-01-01,0.0,0.0,0.0,42362.0,2015-05-26,86579058.0,Andre erklÃ¦ringer uden sikkerhed,0.0,urn:ofk:oid:5300291,indberetninger-20180424,2.5124327999999996,26778425.0,,2018-03-30T16:08:10.207Z,2015-05-26T09:58:32.430Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-YM,2015-05-26T09:58:32.479Z,,,,,,,,,,,,,,,,673255.0,0.0,9735.0,0.0,125000.0,673255.37,6963.0,0.0,480509.05,0.0,0.0,0.0,0.0,673287.0,192778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14252.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,329509.05,0.0,656113.0,656113.0,192778.0,178526.0,7407.37,444.0,0.37
