entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfReceivables,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25673697,2017-10-01,2017-10-01,c312,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2017-10-01,c351,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,4386083.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2017-10-01,c393,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2017-10-01,c396,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2017-10-01,c399,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2017-10-01,c402,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,500000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2018-09-30,c1,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,3352790.0,-1165454.0,25.0,111388.0,12343498.0,55029.0,15155875.0,158430.0,386407.0,539547.0,25894.0,326088.0,831455.0,2187336.0,2700989.0,175646.0,-1165454.0,-1165454.0,10949990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aaby,NÃ¸rr,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Til kapitalejerne i Triventek A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.","ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet). Udbytte, som forventes udbetalt for Ã¥ret, vises som en sÃ¦rskilt post under egenkapitalen.","Likvider omfatter likvide beholdninger og kortfristede vÃ¦rdipapirer, som uden hindring kan omsÃ¦ttes til likvide beholdninger, og hvorpÃ¥ der kun er ubetydelige risici for vÃ¦rdiÃ¦ndringer.","Vareforbrug omfatter kostprisen pÃ¥ de varer, som er medgÃ¥et til at opnÃ¥ Ã¥rets nettoomsÃ¦tning.","PeriodeafgrÃ¦nsningsposter, indregnet under aktiver, omfatter forudbetalte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.","Personaleomkostninger omfatter lÃ¸n og gager, inklusive feriepenge og pensioner, samt andre omkostninger til social sikring m.v. til virksomhedens medarbejdere. I personaleomkostninger er fratrukket modtagne godtgÃ¸relser fra offentlige myndigheder.","Eksterne omkostninger omfatter omkostninger vedrÃ¸rende virksomhedens primÃ¦re aktivitet, der er afholdt i Ã¥rets lÃ¸b, herunder omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer, ydelser pÃ¥ operationelle leasingkontrakter m.v.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen m.v.","I resultatopgÃ¸relsen er nettoomsÃ¦tning, Ã¦ndring i lagre af fÃ¦rdigvarer og vare under fremstilling, andre driftsindtÃ¦gter og eksterne omkostninger med henvisning til Ã¥rsregnskabslovens Â§ 32 sammendraget til Ã©n regnskabspost benÃ¦vnt bruttofortjeneste.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af anlÃ¦gsaktiver.","Tilgodehavender mÃ¥les til amortiseret kostpris, der sÃ¦dvanligvis svarer til nominel vÃ¦rdi. Der foretages nedskrivning til imÃ¸degÃ¥else af tab baseret pÃ¥ en objektiv indikation pÃ¥, at et tilgodehavende er vÃ¦rdiforringet. Nedskrivning foretages til nettorealisationsvÃ¦rdi, sÃ¥fremt denne er lavere end regnskabsmÃ¦ssig vÃ¦rdi.","Skat af Ã¥rets resultat omfatter aktuel skat af Ã¥rets forventede skattepligtige indkomst og Ã¥rets regulering af udskudt skat. Ãrets skat indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og i egenkapitalen med den del, som kan henfÃ¸res til transaktioner indregnet i egenkapitalen.","Selskabets formÃ¥l er at drive virksomhed med handel og industri, samt anden i forbindelse hermed stÃ¥ende virksomhed.",Der er ikke efter balancedagen indtruffet begivenheder af vÃ¦sentlig betydning for virksomhedens finansielle stilling.,Til sikkerhed for selskabets gÃ¦ld over for banker er stillet virksomhedspant i virksomhedens varebeholdninger og tilgodehavender fra salg og tjenesteydelser for en vÃ¦rdi af 7.000 t.kr.,Af de samlede tilgodehavender forfalder andre tilgodehavender med kr. 182.500 senere end 1 Ã¥r fra balancedagen.,Ãrsregnskabet er aflagt efter samme regnskabspraksis som sidste Ã¥r.,www.triventek.com,Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for Triventek A/S for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.,Ãrsrapporten for Triventek A/S for 2017/18 er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for klasse B-virksomheder med tilvalg af visse bestemmelser for klasse C.,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Giles William Woolley,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,NÃ¸rre Aaby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,Odense,,,,,,,,,,,,,,,
25673697,2017-10-01,2018-09-30,c106,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odense C,Englandsgade,statsaut. revisor,mne32748,Kenneth Skov Hansen,Ernst & Young Godkendt Revisionspartnerselskab,,,,,,,,,
25673697,2017-10-01,2018-09-30,c194,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,3352790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2018-09-30,c232,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50070.0,86261.0,0.0,,,,,,
25673697,2017-10-01,2018-09-30,c236,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73250.0,1938.0,50000.0,,,,,,
25673697,2017-10-01,2018-09-30,c243,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23189.0,0.0,,,,,,
25673697,2017-10-01,2018-09-30,c33,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Edward Ohly,formand,,,,
25673697,2017-10-01,2018-09-30,c352,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,3352790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2017-10-01,2018-09-30,c394,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,RevisionspÃ¥tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
