entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,Dividend,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestIncomeFromGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredPatents,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,DividendPaid,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm
53239218,2017-01-01,2017-01-01,c261,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658649.0,0.0,1658649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-01-01,2017-01-01,c264,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,791067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,4460565.0,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,-2915.0,82000.0,48.0,1178300.0,2041619.0,23518005.0,31233773.0,33987.0,37066.0,242626.0,286427.0,252440.0,1627073.0,5717950.0,5674149.0,171536.0,1257385.0,1257385.0,21682330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i MEC A/S,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter vores opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for 2017.",Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt for betalte acontoskatter. TillÃ¦g og godtgÃ¸relse under acontoskatteordningen indregnes i resultatopgÃ¸relsen under finansielle poster.,"Udbytte, som ledelsen foreslÃ¥r uddelt for regnskabsÃ¥ret, vises som en sÃ¦rskilt post under egenkapitalen.",Af- og nedskrivninger indeholder Ã¥rets af- og nedskrivninger af immaterielle og materielle anlÃ¦gsaktiver.,"Omkostninger til rÃ¥varer og hjÃ¦lpematerialer indeholder det forbrug af rÃ¥varer og hjÃ¦lpematerialer, der er anvendt for at opnÃ¥ virksomhedens nettoomsÃ¦tning.","PeriodeafgrÃ¦nsningsposter indregnet som aktiver omfatter afholdte forudbetalte omkostninger vedrÃ¸rende husleje, forsikringsprÃ¦mier, abonnementer og renter.",Personaleomkostninger indeholder gager og lÃ¸nninger samt lÃ¸nafhÃ¦ngige omkostninger.,"Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.",Med henvisning til Ã¥rsregnskabslovens Â§32 er nettoomsÃ¦tningen ikke oplyst i Ã¥rsrapporten.,Finansielle anlÃ¦gsaktiver omfatter huslejedepositum.,"GÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, der i al vÃ¦sentlighed svarer til nominel vÃ¦rdi.","Andre driftsindtÃ¦gter og andre driftsomkostninger omfatter regnskabsposter af sekundÃ¦r karakter i forhold til selskabets hovedaktivitet, herunder avance og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af regnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Selskabet udvikler og producerer komponenter til elektronikindustrien.,Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MEC A/S.,"Vi har revideret Ã¥rsregnskabet for MEC A/S for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, egenkapitalopgÃ¸relse og noter, herunder anvendt regnskabspraksis (âregnskabetâ).","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-05-23,,,,,,
53239218,2017-01-01,2017-12-31,c103,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,860565.0,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-01-01,2017-12-31,c23,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,860565.0,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
53239218,2017-01-01,2017-12-31,c233,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-01-01,2017-12-31,c256,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295889.0,1297394.0,904819.0,,
53239218,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114384.0,454703.0,0.0,,
53239218,2017-01-01,2017-12-31,c26,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5500000.0,,,,,
53239218,2017-01-01,2017-12-31,c262,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
53239218,2017-01-01,2017-12-31,c265,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526895.0,0.0,-904819.0,,
