Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
14,-2139559.0,0.0,3598184.5,0.0,43982180.5
19,1205061.5,0.0,917809.0,0.0,25389348.5
18,0.0,0.0,947017.0,0.0,24213176.5
17,0.0,0.0,1242000.5,0.0,24900453.5
13,1950959.0,0.0,-3360898.0,0.0,38367870.0
