Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
18,812263.0,0.0,-617.5,0.0,904308.0
19,1531291.5,0.0,-2541.0,0.0,1438443.5
16,511103.0,-5156.5,0.0,0.0,429043.5
12,218509.5,-11250.0,0.0,0.0,201289.5
14,71665.5,-7590.0,0.0,0.0,233546.5
13,221994.0,-7000.0,0.0,0.0,245975.0
15,298664.5,-6840.0,0.0,0.0,251313.0
17,672836.0,0.0,-1154.0,0.0,657347.5
