Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,2345925.0,0.0,3564183.5,0.0,15903197.0
15,4908673.0,0.0,5424358.5,0.0,16874119.5
19,5251848.5,0.0,5159636.5,0.0,13367359.5
13,4897553.0,0.0,5520534.0,0.0,19808246.5
