Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,-10596.0,0.0,-35320.0,0.0,48968.0
18,49053.0,0.0,-8640.0,0.0,58837.0
17,-23946.0,0.0,-7982.0,0.0,42986.0
19,146132.5,0.0,-8430.0,0.0,143914.5
