Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
18,2411008.0,0.0,0.0,0.0,18338300.0
17,2565383.0,0.0,0.0,0.0,17385974.5
16,1570444.0,0.0,0.0,0.0,126350947.5
19,2388101.0,0.0,0.0,0.0,19165775.5
