Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
15,449022.0,0.0,-2812.5,0.0,277151.0
16,240138.0,0.0,-3125.0,0.0,263297.0
17,-17894.0,0.0,-10197.5,0.0,173899.0
14,267531.0,0.0,-27500.0,0.0,130427.0
