Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
17,122770.0,0.0,-12725.5,0.0,3289213.5
16,316783.0,-28729.5,0.0,0.0,3850230.5
18,19528.0,0.0,-12199.5,0.0,2781865.5
15,289599.0,-223150.0,0.0,0.0,19709335.0
19,-1968.0,0.0,-11161.0,0.0,2779880.0
