Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
17,-5803195.5,0.0,2979808.5,0.0,4997490.5
18,-5679342.0,0.0,4078600.0,0.0,4005166.0
19,-2605541.0,0.0,5343203.0,0.0,4856861.0
16,-3086209.5,0.0,0.0,0.0,5240986.5
