Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,-91011.0,-86250.0,0.0,0.0,10637500.0
19,-412268.5,0.0,-6743.5,0.0,1118131.0
18,388091.0,-4875.0,0.0,0.0,971320.0
17,-52208.0,-6000.0,0.0,0.0,948820.0
