Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,-80808.0,104701.0,0.0,0.0,279380.5
19,-85405.0,0.0,503339.0,0.0,425264.0
15,-93393.0,-36782.5,0.0,0.0,186127.0
14,0.0,0.0,0.0,0.0,0.0
17,33319.0,390410.0,0.0,0.0,332705.5
13,0.0,0.0,0.0,0.0,0.0
18,28262.0,505034.0,0.0,0.0,405580.0
