Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
16,-81517.0,0.0,-5834.0,0.0,1208166.5
18,1614509.5,0.0,-3950.0,0.0,1801334.5
19,1368207.5,0.0,-4675.5,0.0,2220068.0
15,-234445.5,-3967.5,0.0,0.0,1261725.5
13,-1938903.0,-3342.0,0.0,0.0,1345600.5
17,509024.5,0.0,-5825.0,0.0,1456632.5
14,-20605.5,-3654.5,0.0,0.0,1342994.5
