Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
19,394053.5,0.0,-2800.0,0.0,1797732.0
14,244384.5,0.0,-2000.0,0.0,646030.5
17,569669.0,0.0,-2100.0,0.0,1508084.0
16,1235755.5,0.0,-2000.0,0.0,1323058.0
13,283800.0,0.0,-2000.0,0.0,548169.0
18,889054.0,0.0,-2500.0,0.0,1735843.0
