Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
14,-152479.0,0.0,61098.5,0.0,132727.5
19,712068.0,0.0,973383.5,0.0,1062799.0
17,162703.0,140727.5,0.0,8085752.5,469716.0
15,-68674.0,0.0,373906.0,0.0,234131.5
16,109112.0,-1165325.0,926198.5,0.0,387615.0
