Year,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets
15,-956305.5,0.0,0.0,0.0,10541758.0
14,-2257006.5,0.0,0.0,0.0,8887821.0
19,-9919176.0,0.0,0.0,0.0,6550063.0
17,-12270271.5,0.0,0.0,0.0,8744537.5
13,2431116.5,0.0,0.0,0.0,8898041.0
